"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"155" "SU" 6 6 1 1 1 1 0.8465 0.834710743801653 0.857558139534884 0.692615979944121 0.8545 0.855521155830753 0.853540252182347 0.708862408774897 "X91;X1;X31;X11;X21;X41" "1.47942349073057;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45240826146995;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46594742840757;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46169590717861;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49744001815097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.64015362239621;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0931683554642321;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0937104532789097;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0915401355507435;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0926568580064235;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0953660476960845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975994504959308;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"156" "SVM-RFE" 14 6 0.92 0.914893617021277 1 0.626176703844602 0.857 0.849173553719008 0.864341085271318 0.713664677968362 0.855 0.848297213622291 0.861299709020369 0.709690698122639 "X1;X11;X14;X21;X31;X36;X4;X41;X44;X48;X50;X9;X91;X93" "1.50794178340737;NA;NA;-0.186438692259089;NA;NA;NA;NA;0.134856070779182;NA;1.39563540264625;NA;NA;0.138690376221036;NA;NA;NA;NA;NA;NA;1.49844412412632;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.6133456171644;NA;NA;NA;NA;-0.217487357966152;NA;NA;NA;NA;1.46849064749173;NA;NA;-0.225564231310509;NA;NA;NA;0.170539988160708;NA;0.124538635350636;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.64248245102422;NA;-0.084708502880499;NA;NA;NA;NA;NA;NA;NA" "0.112731290644766;NA;NA;0.0986899193484254;NA;NA;NA;NA;0.0954372156847303;NA;0.106034790136812;NA;NA;0.0872935860339228;NA;NA;NA;NA;NA;NA;0.0938881572244478;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.113000137946559;NA;NA;NA;NA;0.0910031584542011;NA;NA;NA;NA;0.11966296537771;NA;NA;0.100976500515251;NA;NA;NA;0.0992428605585125;NA;0.099126305943308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.09866244794158;NA;0.0708393882578261;NA;NA;NA;NA;NA;NA;NA" 2
"157" "GAMMA_BACK" 74 6 0.32 0.276595744680851 1 0.149755407251792 0.8605 0.849173553719008 0.871124031007752 0.720658734641379 0.848 0.845201238390093 0.850630455868089 0.695750914207476 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X52;X53;X57;X58;X63;X65;X66;X68;X69;X72;X74;X77;X78;X79;X82;X83;X85;X89;X90;X91;X93;X96;X97;X100" "1.55381975499465;-0.0715812111554458;-0.0454096427635094;-0.19896494310671;-0.0179145624535826;0.11898358588955;0.0450092869597054;-0.0484705470367377;0.0986501795671581;0.0477995404261812;1.48650035939739;0.13143427079703;-0.031581564829245;0.198420951162671;-0.187968140165184;0.056739205887177;0.0140402819307723;-0.0386903504238644;-0.0227474612369768;-0.0773967334113312;1.54742559575587;0.0748641790263625;-0.108571954676503;0.0561526856695807;-0.0563689468421413;-0.0488524780754349;-0.185399447502423;0.0631074037559032;0.0418793382845192;0.138266316650966;1.74044771097067;0.0126821406684261;0.0135132028393933;-0.015437614218321;-0.0704910860601805;-0.157021954013942;-0.0736370361886454;-0.0548299037956944;-0.0093795805159386;-0.0245101290784284;1.50824049097872;0.0281621286993456;-0.0121619444558824;-0.234853984512295;-0.000772068390345617;-0.0480913715545178;0.00154529297394276;0.19774027925652;-0.0105479790704039;0.136825264270081;NA;0.0907018013888888;0.0434265224666183;NA;NA;NA;-0.0943036482074738;0.0500199934150748;NA;NA;NA;NA;0.0334919219434522;NA;0.0103542335091617;-0.0964739352481869;NA;-0.00051847126060464;0.103309811458602;NA;NA;0.158178348440717;NA;-0.209736551087772;NA;NA;0.084707650768127;-0.0436020344925313;0.0261268413415355;NA;NA;-0.023150151686237;0.0308593190982811;NA;0.0419830812027809;NA;NA;NA;0.0833554424086066;-0.150529821574643;1.67575978352579;NA;-0.0937806603760561;NA;NA;-0.0390321105902805;0.0459892571969056;NA;NA;-0.0534071311739245" "0.12952145347498;0.1166871907539;0.109663604179931;0.114001846219929;0.113588477032141;0.110460322835763;0.112625966388605;0.115558953122354;0.107745045268337;0.110888218071188;0.125593313621825;0.113309465299129;0.111375836395368;0.112881469352857;0.114684353292226;0.111317992340968;0.113058981766605;0.111121367237633;0.114108283051828;0.111855050103718;0.130324489053631;0.111289150558829;0.112911475682854;0.114197897240932;0.117002154898276;0.114871944673013;0.110757193412968;0.10616701314211;0.108447784405857;0.118095601417379;0.138907447172805;0.109489630475914;0.111398927353754;0.113099495325159;0.106035246617751;0.11252141912282;0.110053560384461;0.114539421945395;0.112808574884794;0.112161791698124;0.12959215309249;0.110278303621596;0.114266219842565;0.11152899068289;0.110947569731267;0.110146066386041;0.111957038667837;0.111550874022592;0.111890665986657;0.10947874179172;NA;0.103037818516032;0.102224021074653;NA;NA;NA;0.103202968995286;0.103366438696939;NA;NA;NA;NA;0.102230129706514;NA;0.104788842761626;0.105882209970775;NA;0.103562910961087;0.102874175869363;NA;NA;0.104200243630048;NA;0.105492114504001;NA;NA;0.108571119388859;0.106437187373605;0.111858706075516;NA;NA;0.108147277864096;0.104369895683026;NA;0.101691159762979;NA;NA;NA;0.105244636885792;0.110314977742745;0.102685401024245;NA;0.0737999509890022;NA;NA;0.0727029900399315;0.0766381055557285;NA;NA;0.0725065746892689" 2
"158" "GAMMA_BF" 74 6 0.32 0.276595744680851 1 0.149755407251792 0.8605 0.849173553719008 0.871124031007752 0.720658734641379 0.848 0.845201238390093 0.850630455868089 0.695750914207476 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X52;X53;X57;X58;X63;X65;X66;X68;X69;X72;X74;X77;X78;X79;X82;X83;X85;X89;X90;X91;X93;X96;X97;X100" "1.55381975499465;-0.0715812111554458;-0.0454096427635094;-0.19896494310671;-0.0179145624535826;0.11898358588955;0.0450092869597054;-0.0484705470367377;0.0986501795671581;0.0477995404261812;1.48650035939739;0.13143427079703;-0.031581564829245;0.198420951162671;-0.187968140165184;0.056739205887177;0.0140402819307723;-0.0386903504238644;-0.0227474612369768;-0.0773967334113312;1.54742559575587;0.0748641790263625;-0.108571954676503;0.0561526856695807;-0.0563689468421413;-0.0488524780754349;-0.185399447502423;0.0631074037559032;0.0418793382845192;0.138266316650966;1.74044771097067;0.0126821406684261;0.0135132028393933;-0.015437614218321;-0.0704910860601805;-0.157021954013942;-0.0736370361886454;-0.0548299037956944;-0.0093795805159386;-0.0245101290784284;1.50824049097872;0.0281621286993456;-0.0121619444558824;-0.234853984512295;-0.000772068390345617;-0.0480913715545178;0.00154529297394276;0.19774027925652;-0.0105479790704039;0.136825264270081;NA;0.0907018013888888;0.0434265224666183;NA;NA;NA;-0.0943036482074738;0.0500199934150748;NA;NA;NA;NA;0.0334919219434522;NA;0.0103542335091617;-0.0964739352481869;NA;-0.00051847126060464;0.103309811458602;NA;NA;0.158178348440717;NA;-0.209736551087772;NA;NA;0.084707650768127;-0.0436020344925313;0.0261268413415355;NA;NA;-0.023150151686237;0.0308593190982811;NA;0.0419830812027809;NA;NA;NA;0.0833554424086066;-0.150529821574643;1.67575978352579;NA;-0.0937806603760561;NA;NA;-0.0390321105902805;0.0459892571969056;NA;NA;-0.0534071311739245" "0.12952145347498;0.1166871907539;0.109663604179931;0.114001846219929;0.113588477032141;0.110460322835763;0.112625966388605;0.115558953122354;0.107745045268337;0.110888218071188;0.125593313621825;0.113309465299129;0.111375836395368;0.112881469352857;0.114684353292226;0.111317992340968;0.113058981766605;0.111121367237633;0.114108283051828;0.111855050103718;0.130324489053631;0.111289150558829;0.112911475682854;0.114197897240932;0.117002154898276;0.114871944673013;0.110757193412968;0.10616701314211;0.108447784405857;0.118095601417379;0.138907447172805;0.109489630475914;0.111398927353754;0.113099495325159;0.106035246617751;0.11252141912282;0.110053560384461;0.114539421945395;0.112808574884794;0.112161791698124;0.12959215309249;0.110278303621596;0.114266219842565;0.11152899068289;0.110947569731267;0.110146066386041;0.111957038667837;0.111550874022592;0.111890665986657;0.10947874179172;NA;0.103037818516032;0.102224021074653;NA;NA;NA;0.103202968995286;0.103366438696939;NA;NA;NA;NA;0.102230129706514;NA;0.104788842761626;0.105882209970775;NA;0.103562910961087;0.102874175869363;NA;NA;0.104200243630048;NA;0.105492114504001;NA;NA;0.108571119388859;0.106437187373605;0.111858706075516;NA;NA;0.108147277864096;0.104369895683026;NA;0.101691159762979;NA;NA;NA;0.105244636885792;0.110314977742745;0.102685401024245;NA;0.0737999509890022;NA;NA;0.0727029900399315;0.0766381055557285;NA;NA;0.0725065746892689" 2
"159" "GAMMA_FORW" 74 6 0.32 0.276595744680851 1 0.149755407251792 0.8605 0.849173553719008 0.871124031007752 0.720658734641379 0.848 0.845201238390093 0.850630455868089 0.695750914207476 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X52;X53;X57;X58;X63;X65;X66;X68;X69;X72;X74;X77;X78;X79;X82;X83;X85;X89;X90;X91;X93;X96;X97;X100" "1.55381975499465;-0.0715812111554458;-0.0454096427635094;-0.19896494310671;-0.0179145624535826;0.11898358588955;0.0450092869597054;-0.0484705470367377;0.0986501795671581;0.0477995404261812;1.48650035939739;0.13143427079703;-0.031581564829245;0.198420951162671;-0.187968140165184;0.056739205887177;0.0140402819307723;-0.0386903504238644;-0.0227474612369768;-0.0773967334113312;1.54742559575587;0.0748641790263625;-0.108571954676503;0.0561526856695807;-0.0563689468421413;-0.0488524780754349;-0.185399447502423;0.0631074037559032;0.0418793382845192;0.138266316650966;1.74044771097067;0.0126821406684261;0.0135132028393933;-0.015437614218321;-0.0704910860601805;-0.157021954013942;-0.0736370361886454;-0.0548299037956944;-0.0093795805159386;-0.0245101290784284;1.50824049097872;0.0281621286993456;-0.0121619444558824;-0.234853984512295;-0.000772068390345617;-0.0480913715545178;0.00154529297394276;0.19774027925652;-0.0105479790704039;0.136825264270081;NA;0.0907018013888888;0.0434265224666183;NA;NA;NA;-0.0943036482074738;0.0500199934150748;NA;NA;NA;NA;0.0334919219434522;NA;0.0103542335091617;-0.0964739352481869;NA;-0.00051847126060464;0.103309811458602;NA;NA;0.158178348440717;NA;-0.209736551087772;NA;NA;0.084707650768127;-0.0436020344925313;0.0261268413415355;NA;NA;-0.023150151686237;0.0308593190982811;NA;0.0419830812027809;NA;NA;NA;0.0833554424086066;-0.150529821574643;1.67575978352579;NA;-0.0937806603760561;NA;NA;-0.0390321105902805;0.0459892571969056;NA;NA;-0.0534071311739245" "0.12952145347498;0.1166871907539;0.109663604179931;0.114001846219929;0.113588477032141;0.110460322835763;0.112625966388605;0.115558953122354;0.107745045268337;0.110888218071188;0.125593313621825;0.113309465299129;0.111375836395368;0.112881469352857;0.114684353292226;0.111317992340968;0.113058981766605;0.111121367237633;0.114108283051828;0.111855050103718;0.130324489053631;0.111289150558829;0.112911475682854;0.114197897240932;0.117002154898276;0.114871944673013;0.110757193412968;0.10616701314211;0.108447784405857;0.118095601417379;0.138907447172805;0.109489630475914;0.111398927353754;0.113099495325159;0.106035246617751;0.11252141912282;0.110053560384461;0.114539421945395;0.112808574884794;0.112161791698124;0.12959215309249;0.110278303621596;0.114266219842565;0.11152899068289;0.110947569731267;0.110146066386041;0.111957038667837;0.111550874022592;0.111890665986657;0.10947874179172;NA;0.103037818516032;0.102224021074653;NA;NA;NA;0.103202968995286;0.103366438696939;NA;NA;NA;NA;0.102230129706514;NA;0.104788842761626;0.105882209970775;NA;0.103562910961087;0.102874175869363;NA;NA;0.104200243630048;NA;0.105492114504001;NA;NA;0.108571119388859;0.106437187373605;0.111858706075516;NA;NA;0.108147277864096;0.104369895683026;NA;0.101691159762979;NA;NA;NA;0.105244636885792;0.110314977742745;0.102685401024245;NA;0.0737999509890022;NA;NA;0.0727029900399315;0.0766381055557285;NA;NA;0.0725065746892689" 2
"160" "GAMMA_HC" 73 6 0.33 0.287234042553192 1 0.153649853466007 0.86 0.847107438016529 0.872093023255814 0.719661664642349 0.851 0.845201238390093 0.856450048496605 0.701696240084635 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X46;X47;X48;X49;X50;X52;X53;X58;X60;X63;X65;X66;X69;X72;X74;X77;X78;X79;X80;X82;X83;X85;X89;X90;X91;X93;X96;X97;X100" "1.55702946953763;-0.0669459482000488;-0.0535401520276092;-0.19633725579951;-0.0224582749332599;0.119284785246086;0.0468950070118242;-0.0509873503211746;0.103565113330871;0.0489981500719606;1.4837202502238;0.133626224703769;-0.0311116581131313;0.196229007886307;-0.188602358235;0.0611516324925081;0.0204731357866549;-0.0432665010880185;-0.0152905276599512;-0.0831644024779325;1.55294843095383;0.0760846272779548;-0.112618271646593;0.0591292852512656;-0.0628527500304545;-0.0527332424131974;-0.18130739751734;0.0626076302150573;0.0404875524889743;0.138850251540807;1.73817687097416;0.0186937192275432;0.0138475258339024;-0.013292586335295;-0.0729969120642375;-0.158511779239551;-0.0674225484226601;-0.0539733828444076;-0.0176104244230821;-0.0241178052350303;1.51803579527276;0.024372460540458;-0.0171867330948157;-0.23144427702633;NA;-0.045599423656716;0.00132222596216446;0.192562596889787;-0.0131112410459609;0.133836694937601;NA;0.095783468465956;0.0451540302732096;NA;NA;NA;NA;0.054083352810781;NA;-0.108163134652753;NA;NA;0.0320309317918713;NA;0.0117076739880387;-0.0895724423795136;NA;NA;0.100635894129498;NA;NA;0.160108263750195;NA;-0.201312157877228;NA;NA;0.0922769650155592;-0.0472237481374148;0.0292547193530911;-0.0171631143522773;NA;-0.0246081551305833;0.0373817155377575;NA;0.0412231272017715;NA;NA;NA;0.0805876602441288;-0.152403963784276;1.67820565634263;NA;-0.0939428122133239;NA;NA;-0.040865875529869;0.0453693547884816;NA;NA;-0.0531484535515293" "0.129542644967048;0.116917078722198;0.109888067158662;0.113986932880382;0.11361515207799;0.110453216550571;0.112489461895438;0.115683788573867;0.107736561852995;0.110786078517414;0.12542070372777;0.113339434357522;0.111212981071248;0.112632760007833;0.114443948313829;0.11104583825076;0.112592519892897;0.111078316110444;0.113940277038762;0.111978536439426;0.130059869633116;0.11128468777827;0.112845517887959;0.114464787959053;0.116952123315823;0.114663578830764;0.110534687511064;0.105726305353433;0.108329816179371;0.118074454463518;0.138764724138552;0.109439738772595;0.111475780334387;0.113241212576977;0.106013949233093;0.112506148872152;0.109800690938671;0.114693331520413;0.112731330186384;0.112087348094486;0.129069595094329;0.109923628134274;0.113073804380439;0.110914691684926;NA;0.109160837749076;0.111291439730971;0.110548369550555;0.111612004861039;0.109309417365735;NA;0.103713611369091;0.102210482777951;NA;NA;NA;NA;0.103808155187462;NA;0.108901278701346;NA;NA;0.100791351504299;NA;0.102788533033457;0.103154504554063;NA;NA;0.10016613080272;NA;NA;0.105948772981486;NA;0.108171584693568;NA;NA;0.110213800295648;0.107863806958137;0.113624546075954;0.10989047291621;NA;0.108049271960726;0.104453449916289;NA;0.101692298203879;NA;NA;NA;0.105453833021532;0.110340657895374;0.102705106714178;NA;0.0737412886651674;NA;NA;0.0727621416507221;0.07651218782306;NA;NA;0.0724125564064862" 2
"161" "BASELINE" 100 6 0.06 0 1 0 0.8785 0.882235528942116 0.874749498997996 0.757014173663447 0.849 0.851966873706004 0.846228239845261 0.697904509770234 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.76415380358077;-0.188817669925725;-0.0837503716093423;-0.110630132053627;0.0883024755426747;0.0814997059697273;0.171988922208557;-0.227500290787474;0.127876598195117;-0.190575207574071;1.65488555878988;-0.257293034842403;0.132415133792984;-0.000948274652860365;0.0034136282625384;-0.0750956891998211;0.134062155757118;-0.0643535353796824;-0.0627950350852424;0.0753531322037966;1.58350688220803;-0.00230252669573713;0.0774738298467872;0.112362033982594;-0.144299942874516;0.0699056664783568;-0.128605659786461;0.105528918716263;-0.0723119351940577;-0.0456912283269326;1.61916299214193;0.244382194957385;0.0378597644160686;0.0269569502753289;-0.0574375600012076;0.0142218023938314;-0.0647184011784629;-0.106814041245402;-0.0972804193094763;-0.0229943701869903;1.68322507033464;-0.0166258927232538;-0.010956537254072;0.0998569388302237;0.024020002426558;0.0112151465455656;-0.264178907384508;0.048386848751225;-0.0498068928788697;0.0297506697424944;0.00850662111552923;0.0841985715964933;-0.0438867993111567;0.0982512333682815;0.0599214558769839;0.284971341211591;-0.0453907144061686;0.0158890258228391;-0.19075635238956;-0.278304629842433;0.146666918429085;-0.0919362181155328;-0.0746618019736421;-0.0931371634095103;0.0237491192123503;-0.180978349861764;-0.110137444100117;-0.00905588169515211;0.296525004357741;0.0363016100768529;-0.0308277084994177;0.159777588899824;-0.0952990803462223;0.087115251598435;-0.0854088759103397;-0.118223476407115;-0.0603535269671807;0.0150985821875734;0.162891357344552;-0.0834925214308493;-0.0903501817173838;-0.106153074123416;0.269620763017703;0.0968134822708799;-0.00911246989447326;-0.0166608117656445;-0.088262858118691;0.224829752194593;-0.224252180033069;3.86057596187863e-05;1.55024706128147;-0.0362005300743061;0.0626246010829748;0.0166532611095999;0.0046916163978548;-0.0197851214885218;-0.00386153902890287;0.110291713955293;-0.0466695026843754;0.0536523050976457" "0.139687906745206;0.112043037817731;0.113536231113564;0.115562663252521;0.110990295336387;0.122736883224858;0.118282659204451;0.114747532750901;0.110571379567662;0.115024661547139;0.136792944590851;0.11418899354921;0.116379061340727;0.115803166051723;0.115229421205484;0.116036549511604;0.113224351829593;0.1114708790401;0.120720333615532;0.116453700620311;0.131227696000039;0.118952690464813;0.116135979323253;0.11303721269328;0.120809340300465;0.115130531850705;0.11445229563263;0.114671000893365;0.116351934243889;0.11723520256865;0.135855670143958;0.115818700879194;0.118548438785277;0.115788867798129;0.116409369205693;0.116426613705548;0.117218783332102;0.113944171321285;0.118696883459774;0.11782888761816;0.136846145710123;0.11735985235835;0.114555028482824;0.116488466546549;0.114302108870338;0.113304010605874;0.123151131463571;0.115847998617934;0.118380520205347;0.119380140216557;0.117785323133177;0.117522585531481;0.114826049456609;0.120077070409769;0.118394674218965;0.11966132481726;0.117631340815779;0.112651585619066;0.113350478211597;0.120820582167743;0.116139121315285;0.116403261289883;0.113680976324174;0.11377370485392;0.115034857375939;0.119048439532143;0.11817393494156;0.118050200965734;0.117688834989844;0.113677345505525;0.11660750192988;0.111225444954053;0.115611025279848;0.113622724547932;0.118854894221607;0.118265368288613;0.115839617014327;0.118425387886405;0.120949218403129;0.118506461345224;0.121325570847227;0.113536156986552;0.114199344722963;0.118130576927422;0.116103601384132;0.12268286190262;0.114478570319996;0.120318540872063;0.121805576808144;0.11524820981895;0.102090483344736;0.077365605763288;0.0789652477410477;0.0745513518741078;0.0752210522941389;0.075472290879125;0.0773455723302705;0.0789900415470079;0.0776707920380637;0.0751522894377352" 2
"162" "BEST" 6 6 1 1 1 1 0.8655 0.865269461077844 0.865731462925852 0.730999827500391 0.859 0.865424430641822 0.852998065764023 0.718058830223897 "X1;X11;X21;X31;X41;X91" "1.42539315117367;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44498324321156;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.43826967123742;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46431128705009;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46406660444513;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.43343901532024;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0916969222410939;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0915119281556838;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0913732098448342;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.091548673044152;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0955579863696871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0917106885067636;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"163" "CFS" 11 6 0.95 0.946808510638298 1 0.718638299704871 0.8665 0.865269461077844 0.867735470941884 0.733003832510406 0.8595 0.866459627329193 0.852998065764023 0.71908523227009 "X1;X7;X11;X18;X20;X21;X31;X35;X41;X44;X91" "1.45914272815625;NA;NA;NA;NA;NA;-0.0564041919327348;NA;NA;NA;1.44747164612579;NA;NA;NA;NA;NA;NA;-0.02130836856522;NA;0.0186585869319733;1.43870437076745;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46263124010961;NA;NA;NA;0.00148493760222192;NA;NA;NA;NA;NA;1.45966130946547;NA;NA;0.00992171056423905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.43554543136554;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.106837016874676;NA;NA;NA;NA;NA;0.0902814118421941;NA;NA;NA;0.111212852290392;NA;NA;NA;NA;NA;NA;0.0940888155421814;NA;0.0959444233699421;0.0914647616729938;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106217214097248;NA;NA;NA;0.0870409948757556;NA;NA;NA;NA;NA;0.108579811636319;NA;NA;0.0877151151085324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0920022355145455;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
"164" "CHI2" 51 6 0.55 0.521276595744681 1 0.247642198187029 0.868 0.868263473053892 0.867735470941884 0.735998943995776 0.8575 0.86128364389234 0.853965183752418 0.714938610371002 "X91;X11;X1;X31;X41;X21;X32;X7;X18;X35;X17;X49;X38;X13;X44;X20;X34;X46;X19;X10;X12;X33;X9;X37;X14;X5;X16;X42;X39;X6;X48;X23;X15;X36;X43;X29;X24;X40;X8;X26;X4;X22;X2;X3;X50;X47;X45;X28;X25;X30;X27" "1.69380235393858;-0.193040163252639;-0.119812986260817;-0.132740556539475;0.0794539299255006;0.00927381438156141;0.154596301504909;-0.173043377594362;0.132838678447062;-0.129362588908531;1.5091355994049;-0.221718460329626;0.135241087297227;0.0056617432649319;-0.0128001514255015;-0.0469737554373532;0.107051306719336;-0.0159588053907623;-0.043242210546982;0.0337012933277304;1.49430646128665;-0.00687318578650107;0.0931503177548562;0.111491615429578;-0.17019687903585;0.0748705120144441;-0.123060413576322;0.0797999547018554;-0.054030901050806;-0.0282046455654078;1.50147913459748;0.204246459714476;0.0188954228766588;0.0306835966224847;-0.0479559099331733;0.0527658312318729;-0.0242950048991073;-0.0951792203063724;-0.108958652801261;-0.0258600201571594;1.58238605726744;-0.0213896326505431;-0.0191298814310498;0.0851114155351525;0.00380681466402959;-0.0085986384794635;-0.195407110663108;0.02949651152684;-0.0363873611117107;0.0345997654678491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47476674497124;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.13164919675845;0.108464092945617;0.10900127675549;0.110075324742022;0.107012092966353;0.116424368129368;0.112510242709811;0.109052235013008;0.105919143097842;0.108753864558695;0.12706890706043;0.109089602967068;0.110640673171773;0.111162479996121;0.109944037240996;0.111428933390661;0.108550436145886;0.107386355621215;0.113755202746525;0.111685684573911;0.123495256324957;0.114932129094273;0.110758237498973;0.108422998988019;0.115415459904075;0.108041241412431;0.108866836826668;0.109135036211428;0.110548210036456;0.111713401212297;0.126585681592261;0.11117084570146;0.111945880438982;0.110988344098895;0.111633751012395;0.111491787226957;0.112062251733286;0.108752074731649;0.113798779369155;0.112458378820327;0.129726332961216;0.111887855220569;0.109325108209604;0.110913929978179;0.109218804929012;0.109639395062089;0.115396073566394;0.112412470537793;0.11277935695814;0.112881987864756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0958450399866123;NA;NA;NA;NA;NA;NA;NA;NA;NA" 2
