"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"201" "RELIEF" 98 6 0.08 0.0212765957446809 1 0.0360922251885651 0.883 0.88800792864222 0.877901109989909 0.765988712054964 0.8355 0.836198179979778 0.834817012858556 0.670986673059868 "X65;X63;X88;X15;X35;X24;X76;X66;X96;X92;X47;X11;X56;X5;X4;X38;X64;X81;X78;X95;X69;X3;X23;X89;X100;X58;X2;X49;X10;X83;X68;X77;X91;X51;X48;X93;X1;X90;X87;X12;X61;X34;X31;X98;X59;X97;X18;X75;X13;X8;X32;X54;X70;X39;X46;X57;X36;X73;X86;X41;X9;X33;X21;X45;X52;X79;X42;X85;X28;X25;X60;X19;X6;X40;X53;X37;X29;X55;X74;X20;X72;X17;X26;X50;X67;X27;X84;X43;X80;X99;X7;X71;X16;X62;X82;X94;X30;X14" "1.63786715203529;0.0073848817377102;-0.124485895637109;0.228024704555348;0.104995756422957;-0.0808681274655415;-0.059772956133074;-0.0727588057051192;0.122239437595358;0.0174479000397991;1.62269040422657;-0.0472065595566182;0.130336996651747;0.0548898569427435;-0.0536264715411001;-0.0289816327285501;-0.132400998851154;0.119547989451082;0.137741173274771;-0.159983063484549;1.64369587968108;NA;-0.0161102665651624;0.081087005136548;-0.25900300518492;0.107891867572841;0.0300951138619353;0.00132511364791988;0.0146840996098958;0.152170231305883;1.50909479635387;0.00263970704738288;-0.0810843601092859;0.0620569175371964;-0.0310604852025536;-0.0401421242809218;0.0276149523017822;0.187242110629848;0.0671687544986627;-0.0718251068244521;1.66401841274693;-0.0419741182613801;0.036319993844151;NA;0.0486768309353626;0.0883305773135608;0.0150587466114147;-0.114934408580146;-0.103421652291229;-0.125314228358066;-0.0665892337094563;-0.0468105226634954;0.0432422923340246;0.0195611339430221;0.0649006558519163;-0.000181431435452057;0.0344036803017608;-0.091339474993097;0.0789429785146206;0.087724669858584;-0.123352530476704;-0.111360638603233;-0.047061111468543;0.0651837496041118;0.0995851081192444;0.0330556197848803;0.0891649235357748;-0.0895992297188885;-0.0439387260292328;0.0796538942484643;-0.00265338684774814;-0.114318929896639;0.157485598088958;0.0164756091871062;0.0511035763196592;0.0953421608133512;0.0254574340147141;-0.0818395830690421;-0.0971917549359572;-0.164723411227499;-0.0821194390403508;0.00474988645501082;0.0583232468909244;0.0122555553144404;-0.0820443762289088;0.00575109694909846;0.0920582072716305;-0.0554734246575294;0.166677706064478;-0.130496212688773;1.62875628014574;-0.0262392105202933;-0.00403612315683785;0.144541679966115;-0.0530193743509063;0.071648330406596;-0.0737768109609434;0.0987757977673692;0.00408785159646462;-0.0709545420310719" "0.117234158305004;0.0884607059268914;0.0885515587181879;0.092108576559384;0.0891162090774903;0.0901081551557093;0.0896569460412016;0.0883698880615777;0.0875977299979193;0.0909713374764306;0.116340703380586;0.0912961858394449;0.0943568023975919;0.0936490060070378;0.089686148865846;0.0888066516392149;0.0850058612936068;0.0917381949626845;0.0930700045599433;0.090950754545883;0.116760890005915;NA;0.0866972136851916;0.0911708840828103;0.0888287356497794;0.0903892222285873;0.08861442912278;0.0877850755902757;0.0881750128965095;0.0893959405917088;0.110461642275095;0.0929036906445964;0.0902424436486337;0.0891195632580803;0.0894336154952008;0.0872758565681318;0.088384226722248;0.0895932342689298;0.0902316988983487;0.0915828898673793;0.119158176822406;0.0872335478759854;0.0884973105328505;NA;0.0885970366324748;0.0878805057274338;0.0874390134212368;0.0912883250188364;0.0907757630114487;0.0908324017128084;0.0869738858905139;0.0888483465883367;0.0917000351802316;0.0898991847957231;0.0920192790765171;0.0944592920146492;0.0910931220502129;0.0870256712977006;0.0918377650858914;0.086349318898241;0.0869120887543246;0.089663006750461;0.0921534174254098;0.0896346294329823;0.0925889832254463;0.0879406696735505;0.0896054952593904;0.0883075247226849;0.0902241145011855;0.0856612661871095;0.0905540427834398;0.0876079882361942;0.091533395911306;0.0880238629777761;0.0910106770637419;0.0894373185490211;0.0899852629399323;0.0943222485740911;0.0897769350312984;0.0925001716899845;0.089023975364317;0.0886739905618931;0.0889439439643565;0.0900261666558623;0.086859335098371;0.0883388993079726;0.0877589625981424;0.0919487153634211;0.0887967067537408;0.0904259125983009;0.108256838867239;0.0805949262770367;0.0784051051440598;0.0799763712112523;0.0789629397165888;0.0752790163237814;0.0798182594799141;0.0804161869742427;0.0789915216666778;0.0797803430561722" 3
"202" "RFI" 6 6 1 1 1 1 0.8705 0.874132804757185 0.866801210898083 0.740976626487865 0.844 0.845298281092012 0.84272997032641 0.687995224444013 "X21;X91;X1;X31;X11;X41" "1.53214623923939;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49371846069215;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56883465471225;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41467946012051;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49348803659036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4643913231016;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.097643381677288;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097112955024384;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0985127377762439;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0904523251922855;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.096805981762063;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0953841712448771;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"203" "SU" 6 6 1 1 1 1 0.8705 0.874132804757185 0.866801210898083 0.740976626487865 0.844 0.845298281092012 0.84272997032641 0.687995224444013 "X21;X1;X31;X91;X11;X41" "1.53214623923938;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49371846069215;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56883465471225;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4146794601205;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49348803659035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4643913231016;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0976433816772877;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971129550243839;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0985127377762438;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0904523251922853;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968059817620629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.095384171244877;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"204" "SVM-RFE" 9 6 0.97 0.968085106382979 1 0.803361731053942 0.8725 0.878097125867195 0.866801210898083 0.744988865745283 0.844 0.845298281092012 0.84272997032641 0.687995224444013 "X1;X11;X21;X31;X38;X4;X41;X44;X91" "1.49030810384005;NA;NA;0.163126627083665;NA;NA;NA;NA;NA;NA;1.50732895721442;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58687914511226;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39171770434986;NA;NA;NA;NA;NA;NA;0.141975838039213;NA;NA;1.53527030028014;NA;NA;-0.132095342950065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47503886940053;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.100499348423514;NA;NA;0.0773755364472666;NA;NA;NA;NA;NA;NA;0.0975028696023066;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0994019083523811;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0932934663612675;NA;NA;NA;NA;NA;NA;0.0751980964887935;NA;NA;0.100024390946666;NA;NA;0.0731911020834047;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0963137834701213;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"205" "GAMMA_BACK" 34 6 0.72 0.702127659574468 1 0.352001251562231 0.8765 0.874132804757185 0.87891019172553 0.753014003653257 0.8465 0.845298281092012 0.847675568743818 0.692966572844503 "X1;X2;X3;X4;X9;X10;X11;X14;X20;X21;X23;X24;X25;X26;X28;X30;X31;X34;X35;X38;X39;X41;X43;X44;X45;X48;X60;X72;X73;X89;X90;X91;X97;X100" "1.52748957714187;-0.000374531730042818;-0.115721001850184;0.192411611524129;NA;NA;NA;NA;0.0889823797680296;-0.00254315068542342;1.52428748933551;NA;NA;0.0879204857071295;NA;NA;NA;NA;NA;-0.130563725961144;1.60468078779992;NA;-0.0461399381475574;0.0766813733853073;-0.217279234157514;0.077580999475667;NA;0.0414233913467754;NA;0.115163180096906;1.41903450785588;NA;NA;0.018980352174965;-0.0915515394477781;NA;NA;0.150687022985856;0.072889810363805;NA;1.55278830728756;NA;0.0340461228945927;-0.139887956298273;0.0426343410682905;NA;NA;-0.096277349437281;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0661100666658295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.134260821672039;0.12914240047249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.145649321838438;-0.118127782332492;1.49669291369642;NA;NA;NA;NA;NA;-0.065931487591728;NA;NA;-0.0841874958368673" "0.108083657196233;0.0831235583546581;0.0830432077457536;0.0850378666418613;NA;NA;NA;NA;0.0817844603030612;0.0851910496662748;0.104144631148684;NA;NA;0.082578477529825;NA;NA;NA;NA;NA;0.0810376053370236;0.109475448824781;NA;0.0813072116991664;0.0854337598170496;0.0838086093952771;0.0848492223089962;NA;0.082491236204544;NA;0.0830056329931347;0.100984133860082;NA;NA;0.0818161723769844;0.0831793822788905;NA;NA;0.0813066652622464;0.0822439232815512;NA;0.108515639886938;NA;0.0823893434959679;0.0792310664931788;0.0817805906596756;NA;NA;0.0840366513647822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0721295231800922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0757135574226056;0.0786862880426364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0773061873599625;0.0777644684163781;0.0990982361927957;NA;NA;NA;NA;NA;0.0756752153029349;NA;NA;0.0755726559285545" 3
"206" "GAMMA_BF" 6 6 1 1 1 1 0.8705 0.874132804757185 0.866801210898083 0.740976626487865 0.844 0.845298281092012 0.84272997032641 0.687995224444013 "X1;X11;X21;X31;X41;X91" "1.53214623923938;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49371846069215;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56883465471225;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41467946012051;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49348803659035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4643913231016;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0976433816772877;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971129550243839;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0985127377762436;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0904523251922854;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968059817620628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0953841712448771;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"207" "GAMMA_FORW" 6 6 1 1 1 1 0.8705 0.874132804757185 0.866801210898083 0.740976626487865 0.844 0.845298281092012 0.84272997032641 0.687995224444013 "X1;X11;X21;X31;X41;X91" "1.53214623923938;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49371846069215;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.56883465471225;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41467946012051;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.49348803659035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.4643913231016;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0976433816772877;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971129550243839;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0985127377762436;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0904523251922854;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968059817620628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0953841712448771;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"208" "GAMMA_HC" 30 6 0.76 0.74468085106383 1 0.38592249249398 0.8765 0.877106045589693 0.875882946518668 0.75298259126507 0.8435 0.841253791708797 0.845697329376855 0.686959022115862 "X1;X2;X3;X4;X9;X11;X18;X20;X21;X24;X25;X26;X28;X31;X33;X34;X38;X39;X41;X43;X44;X45;X48;X60;X72;X73;X89;X90;X91;X97" "1.53400915960638;-0.00376798215196469;-0.115296425512116;0.172093518782863;NA;NA;NA;NA;0.0903362332765162;NA;1.53176348403675;NA;NA;NA;NA;NA;NA;0.102777602644094;NA;-0.144115265242161;1.59348026147563;NA;NA;0.0876131942705154;-0.208712302397025;0.0971162369243075;NA;0.0410081949547016;NA;NA;1.40746781287069;NA;-0.101591859885484;0.0237756103817954;NA;NA;NA;0.15422108033616;0.0680642071371751;NA;1.55363486176354;NA;0.0272796774380565;-0.139468714726038;0.0517716485046666;NA;NA;-0.0885750008979966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0759523267155274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.13937389043845;0.127650065964717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.142573737334224;-0.136135364740823;1.50058361153876;NA;NA;NA;NA;NA;-0.0674425444134944;NA;NA;NA" "0.106959218825526;0.0824889076696373;0.0822674416089005;0.0837675580431474;NA;NA;NA;NA;0.0803813821702874;NA;0.104115670285739;NA;NA;NA;NA;NA;NA;0.0807320494583975;NA;0.0811485104760099;0.107859402344847;NA;NA;0.0843798610402799;0.08171633542054;0.0838342058781357;NA;0.0807385577452928;NA;NA;0.0997421327436756;NA;0.0822080310279094;0.0821466650711772;NA;NA;NA;0.0813583450706455;0.0815868190653968;NA;0.108468898320536;NA;0.082297443068457;0.0789843967572855;0.0813806078028713;NA;NA;0.0838760019961252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0720568967944097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0752613145624492;0.0784621417388462;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.077222734847624;0.0777753552834484;0.0987276729236104;NA;NA;NA;NA;NA;0.0756833811402133;NA;NA;NA" 3
"209" "BASELINE" 100 6 0.06 0 1 0 0.8875 0.883505154639175 0.89126213592233 0.774790943333482 0.838 0.823823823823824 0.852147852147852 0.676255763347252 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.7809919326189;0.0906384334361248;-0.0561488247839701;-0.102644272232233;0.06658918643343;-0.156877078214922;0.0202527889972586;-0.0798922540328187;-0.112443110072795;0.179039168045377;1.61828943644462;0.000266624138980408;0.130101393915216;0.0705515963681795;0.0857383200770627;-0.11451958134238;-0.0692057271323105;0.00673327865680341;0.0291333799179023;-0.132122030197172;1.61379750238359;0.0367035789871406;0.0289164984519697;0.0591939925717481;-0.00121399846374225;-0.0207455722587304;0.109219492587077;-0.0335859153237684;-0.120814102929599;-0.13454134115509;1.64286540995413;-0.110145308577287;0.111994007944709;0.0813515689874587;0.0466119470128018;-0.0293764319949651;-0.0433836175814775;0.0919399902083734;-0.000553135348315211;0.0663360155391665;1.63849608450027;0.00973271547730988;-0.0442843475917903;0.100105006885267;-0.126554694858387;0.160905903023059;0.057237598752748;0.0764908053776853;0.0486866147024945;-0.0239279086753689;0.0414953245399362;-0.0186744810399131;0.0582409504494935;0.186155196981994;-0.0145805191242599;0.00219888977262681;0.0965146145173778;-0.082607130384458;-0.191015979724075;-0.107023364159355;-0.0122145507877353;0.0323103237061275;0.0486544430629277;-0.00299310841008138;0.0973950061771131;0.143373005956527;0.0516639218004034;-0.0261474315712901;-0.0151905007198343;-0.151617296433215;-0.041556859545786;0.105251419082041;-0.0749365783970205;0.243007442514843;0.00720334696665023;-0.0489195619457158;0.0761661196551293;-0.0438370779671653;-0.236832891813524;0.0430687020927959;0.0648061488844632;-0.0433699609302402;-0.0754880564019716;-0.0359394377524634;0.014194820730318;-0.00490975281598189;-0.0480157470090765;0.0559278428640745;0.219136240739477;-0.111042701185455;1.68782520840158;0.0841025223602255;0.0562266788627453;0.00940942133630381;-0.0175756484428284;-0.0819945857422836;0.174745214082926;-0.146898870048842;-0.135909422753131;0.0825107908198291" "0.123361573632544;0.0970602905948608;0.0928721747962151;0.0959727583517467;0.0931508737763281;0.0935127269131911;0.0943767441199103;0.0935211498430985;0.0968253527567496;0.0925995682509102;0.114925568815221;0.0923408338100947;0.0925724738583081;0.0879750326216907;0.0961596089940085;0.0917253455820813;0.094005300397587;0.0929787223125251;0.0939898593414541;0.0903118526822732;0.116264004950848;0.0909095906175605;0.0904147960721213;0.0899874308343308;0.0921168482089464;0.0935620594479626;0.0947930113521039;0.0930602900527755;0.0956490872561048;0.0912914924439726;0.115086219994513;0.0907303803736232;0.0949458372351973;0.0920860118059383;0.0929149472054678;0.0906836471864004;0.0895060121578355;0.08940736644005;0.0940678698896421;0.0908128893616798;0.115236329481466;0.0919462439545367;0.0913777940426851;0.0920447499612089;0.0875350210912939;0.0946438224383446;0.0921974463126378;0.089739273775037;0.0887283783253162;0.0892266180072738;0.0917120456387422;0.0921355772862531;0.0902039642657681;0.0964871193349644;0.0912751201763386;0.091518569653353;0.0891834447222942;0.0929908453120159;0.0920990478985944;0.0949022176439237;0.0897972219089227;0.0924553848335436;0.0915720319032646;0.0964789824802102;0.0912694503198218;0.0917309073373621;0.0887348917045637;0.0932485029425042;0.0915869930313255;0.0944733035610977;0.094261675545105;0.0907754809742892;0.0914720504344094;0.0963401440643678;0.0911916215928757;0.0896366998546011;0.0955785167431614;0.0921669789097588;0.0916545152418749;0.0878759179899485;0.0960513333113983;0.0906630594367;0.0926199863936765;0.0887491043588995;0.0977494124918165;0.094164149113375;0.0926865064396909;0.0909893006683859;0.093596022172477;0.093597665592533;0.107617973260869;0.0786401838354362;0.0777053303543882;0.076662537171733;0.0771357072820886;0.0806830786710111;0.0815211845453046;0.0767900525576495;0.0792004193297547;0.0810397079720026" 3
"210" "BEST" 6 6 1 1 1 1 0.869 0.869072164948454 0.868932038834951 0.737850608593384 0.8485 0.832832832832833 0.864135864135864 0.697325470571865 "X1;X11;X21;X31;X41;X91" "1.61742723234042;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.48548580212726;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46737335219732;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53100529435745;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55001344004568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55554087129052;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.100671208509464;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0954063166587513;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0957757913330733;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0962451716204175;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.096008882254812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0951423097639766;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"211" "CFS" 6 6 1 1 1 1 0.869 0.869072164948454 0.868932038834951 0.737850608593384 0.8485 0.832832832832833 0.864135864135864 0.697325470571865 "X1;X11;X21;X31;X41;X91" "1.61742723234042;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.48548580212726;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46737335219732;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53100529435745;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55001344004568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55554087129052;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.100671208509464;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0954063166587513;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0957757913330733;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0962451716204175;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.096008882254812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0951423097639766;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"212" "CHI2" 6 6 1 1 1 1 0.869 0.869072164948454 0.868932038834951 0.737850608593384 0.8485 0.832832832832833 0.864135864135864 0.697325470571865 "X1;X41;X91;X11;X31;X21" "1.61742723234042;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.48548580212726;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.46737335219732;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.53100529435745;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55001344004569;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.55554087129052;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.100671208509464;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0954063166587512;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0957757913330731;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0962451716204173;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0960088822548121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0951423097639764;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
"213" "CONS" 16 6 0.9 0.893617021276596 1 0.57888373874097 0.875 0.874226804123711 0.875728155339806 0.749833386886102 0.847 0.830830830830831 0.863136863136863 0.694345521105953 "X1;X2;X10;X11;X12;X21;X31;X40;X41;X43;X44;X45;X46;X49;X50;X91" "1.58959720047565;-0.0435396996182132;NA;NA;NA;NA;NA;NA;NA;0.146008155295208;1.51383328050081;-0.0282770736271909;NA;NA;NA;NA;NA;NA;NA;NA;1.4944703974217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.52977223869729;NA;NA;NA;NA;NA;NA;NA;NA;0.0778842656909633;1.52836668766192;NA;-0.0336887741352378;0.0970252715915265;-0.0963514480880081;0.161599531728684;NA;NA;0.0564300009019288;-0.0163660967032763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57245249809023;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.105298083879414;0.083365341933489;NA;NA;NA;NA;NA;NA;NA;0.0799500864002926;0.0999640301949848;0.0776613658552537;NA;NA;NA;NA;NA;NA;NA;NA;0.0978074729922664;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0992306065249312;NA;NA;NA;NA;NA;NA;NA;NA;0.076457078421333;0.104463597676126;NA;0.0830717152582938;0.0839479897480883;0.0793017757264575;0.0851244723330958;NA;NA;0.0801942248854296;0.0822168179231099;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0965244352474001;NA;NA;NA;NA;NA;NA;NA;NA;NA" 3
