"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"77" "GAMMA_BACK" 6 6 1 1 1 1 0.8725 0.873048907388137 0.871992300288739 0.744766393894062 0.851 0.839357429718876 0.862549800796813 0.702138978331204 "X1;X11;X21;X31;X41;X91" "1.58624425598445;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.73639465347833;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67131365151462;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.71632096043371;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61887318359596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.68747596031301;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.10069318133643;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104464671653349;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102418296685653;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106060779304437;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.103602485693516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102656665021163;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"78" "GAMMA_BF" 6 6 1 1 1 1 0.8725 0.873048907388137 0.871992300288739 0.744766393894062 0.851 0.839357429718876 0.862549800796813 0.702138978331204 "X1;X11;X21;X31;X41;X91" "1.58624425598445;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.73639465347833;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67131365151462;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.71632096043371;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61887318359596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.68747596031301;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.10069318133643;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104464671653349;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102418296685653;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106060779304437;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.103602485693516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102656665021163;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"79" "GAMMA_FORW" 6 6 1 1 1 1 0.8725 0.873048907388137 0.871992300288739 0.744766393894062 0.851 0.839357429718876 0.862549800796813 0.702138978331204 "X1;X11;X21;X31;X41;X91" "1.58624425598445;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.73639465347833;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67131365151462;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.71632096043371;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61887318359596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.68747596031301;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.10069318133643;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104464671653349;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102418296685653;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106060779304437;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.103602485693516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102656665021163;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"80" "GAMMA_HC" 6 6 1 1 1 1 0.8725 0.873048907388137 0.871992300288739 0.744766393894062 0.851 0.839357429718876 0.862549800796813 0.702138978331204 "X1;X11;X21;X31;X41;X91" "1.58624425598445;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.73639465347833;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.67131365151462;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.71632096043371;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61887318359596;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.68747596031301;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.10069318133643;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.104464671653349;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102418296685653;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106060779304437;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.103602485693516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102656665021163;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"81" "BASELINE" 100 6 0.06 0 1 0 0.884 0.883182275931521 0.88480635551142 0.767988631442941 0.839 0.825025432349949 0.852507374631268 0.677950674102813 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.53766364576739;0.101965432500608;0.0506302716797745;-0.0459256348398833;0.0209958830774583;0.00139748788662378;-0.0399585583340693;-0.0451275487080826;0.18867318966563;0.117551248808253;1.71859433558387;0.0532174665072832;0.176642012243698;-0.16910063110713;-0.0534757561749066;-0.0189038423827409;0.0167813538014959;-0.0382291324323117;0.114790404679594;-0.0595226982257626;1.93396340263975;-0.110032102839935;-0.0241575266101084;-0.195802945608397;-0.160271892985759;-0.0791761276725183;-0.0177124511231138;0.0241699202251061;0.0498123650095818;0.0835902214672476;1.74189799738476;0.164548848846645;-0.143065181111056;0.0318960759493881;-0.0302086984365136;0.0514398653145175;-0.00507823032790294;-0.0222920939013028;0.163244078941993;0.050642330992028;1.76342090786605;-0.197712586679171;0.153588555302422;-0.0410410442589886;-0.08833584145707;0.0448274460927343;0.021972282159438;0.00961329895480036;0.0246368821443115;0.0655796047973177;-0.186021923489633;0.172427858829742;-0.0295340002103294;0.00732093273493256;0.0644231144862669;0.0958891898525355;-0.0225299577757239;-0.163804295589466;-0.0339477421251772;-0.0284883208026201;-0.149446081998271;-0.0627487946159492;0.136088252109211;0.00683935182973257;-0.101793998492528;-0.0294328452658113;-0.165730832677201;0.0169054879820663;-0.0312861249249144;0.0290526391699613;0.0212523774342361;0.0888999748470188;-0.0999421831572224;0.174946236235671;-0.0653010031744205;-0.0399522208520829;0.038463943167526;-0.130064728824998;0.0502004437206983;-0.0203561707676952;-0.122261090572703;-0.0259545093527645;-0.0511490256539702;0.091180982710094;-0.0999495805511158;-0.155044060716002;0.160719557436405;-0.00801936830265474;-0.0723664688828348;0.100382897602608;1.76325633329907;-0.03271721731715;0.122161089518892;0.0222505401567001;-0.000654261092497966;0.0456532755518543;0.0974111777322922;0.00662005747354032;-0.0168207813716973;-0.0558966311931028" "0.108479969979287;0.087881858532424;0.0892361783731738;0.0905298855581145;0.0948595650650552;0.0921149315733323;0.087264213316491;0.0939165277482818;0.0905348495840206;0.0874524445573929;0.116534051662111;0.0884798949051898;0.0904058144601046;0.0897871666561244;0.0882681324283863;0.0863644912379838;0.0849269290199297;0.0881897880170871;0.0879689799300291;0.0840951976409353;0.121988240899663;0.08881839230893;0.089773775557881;0.0903056513774141;0.0884574759096564;0.0867413929406813;0.0884115532287579;0.0866597557158107;0.0907853409642405;0.0898196332391873;0.119361685022129;0.088672229593012;0.090291555793084;0.0916652667898536;0.0869391173134546;0.0885885517985478;0.0865128737705337;0.0879336960011168;0.0888188923933486;0.0853816152385224;0.114563029107604;0.0907458468137741;0.0879161283336494;0.0889251875506113;0.0895248155440355;0.088712428180103;0.0918955399213;0.0870261405142931;0.0845765510123295;0.0868462793504119;0.0904657181790996;0.0905803853712592;0.0863220023032264;0.0844276120168135;0.086416285816047;0.0883698476415794;0.0870195707869561;0.0900971479923279;0.0873476720424845;0.0856425233956058;0.0856392246527038;0.0871056995395565;0.0869575123282114;0.088880396267895;0.0901092575922562;0.086376800942438;0.0945499577957255;0.0915781844721051;0.0871742151888059;0.0892061883553319;0.0873913937988999;0.0873180399636734;0.0853971545564581;0.0891702414948056;0.0861947446361132;0.0881583292423671;0.0926099320422491;0.0903598497004664;0.0854579802814697;0.0853259325958366;0.0872385447528147;0.0900433687006946;0.0890864754275338;0.0881720908286551;0.0887409058452031;0.0878907598410806;0.090017405862925;0.087967338591941;0.0910778777620321;0.089407474751724;0.113232961055296;0.0818422905886824;0.0798140322852321;0.0798490901262065;0.0786205891786563;0.0776748292746891;0.0813748773492357;0.0811152403960928;0.0820143668224286;0.0830803099701772" 6
"82" "BEST" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X1;X11;X21;X31;X41;X91" "1.41619264780503;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718014;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0921496776238162;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822634;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097112687222859;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975633778206121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"83" "CFS" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X1;X11;X21;X31;X41;X91" "1.41619264780503;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718014;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0921496776238162;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822634;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097112687222859;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975633778206121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"84" "CHI2" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X91;X31;X21;X41;X11;X1" "1.41619264780503;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718014;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.092149677623816;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822634;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971126872228589;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975633778206122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"85" "CONS" 10 6 0.96 0.957446808510638 1 0.757936728959867 0.8705 0.867069486404834 0.873882820258193 0.740987506130349 0.851 0.836215666327569 0.865290068829892 0.701994634911769 "X1;X9;X11;X13;X21;X31;X32;X34;X41;X91" "1.40157327125545;NA;NA;NA;NA;NA;NA;NA;0.168427749912187;NA;1.55000778424229;NA;0.0823321897637511;NA;NA;NA;NA;NA;NA;NA;1.61340647515365;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.58719270281997;0.0885136667712839;NA;0.044749909422848;NA;NA;NA;NA;NA;NA;1.58888893037099;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59130750466959;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0928367518965781;NA;NA;NA;NA;NA;NA;NA;0.0763670572395415;NA;0.0990125438261614;NA;0.0781029576184213;NA;NA;NA;NA;NA;NA;NA;0.0977481511577681;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.105119434890682;0.078645954009825;NA;0.0793554530000444;NA;NA;NA;NA;NA;NA;0.0976548529003588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0982758280938126;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"86" "IG" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X91;X31;X21;X41;X11;X1" "1.41619264780503;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718014;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.092149677623816;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822634;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971126872228589;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975633778206122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"87" "IGR" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X91;X31;X21;X41;X11;X1" "1.41619264780503;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718014;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.092149677623816;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822634;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971126872228589;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975633778206122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"88" "ONER" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X91;X21;X31;X41;X11;X1" "1.41619264780502;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718015;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.092149677623816;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822635;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971126872228591;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975633778206121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211759;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
"89" "RELIEF" 99 6 0.07 0.0106382978723404 1 0.0253918358059513 0.885 0.886203423967774 0.883813306852036 0.77000133019258 0.8415 0.831129196337742 0.851524090462144 0.682904372866335 "X40;X91;X48;X10;X75;X54;X33;X41;X70;X36;X94;X78;X18;X89;X55;X7;X11;X3;X23;X30;X38;X37;X57;X97;X73;X86;X66;X43;X49;X56;X13;X14;X9;X96;X72;X77;X84;X42;X46;X50;X67;X8;X4;X71;X85;X22;X76;X24;X25;X98;X74;X63;X6;X5;X62;X83;X44;X12;X88;X29;X35;X69;X81;X87;X68;X64;X61;X34;X51;X28;X19;X59;X20;X47;X16;X92;X45;X58;X21;X52;X39;X17;X82;X95;X60;X65;X100;X90;X1;X99;X2;X15;X27;X53;X32;X26;X79;X80;X31" "1.52863590016547;0.103744032849579;0.0534038143412763;-0.0493441138065547;0.0295788333059499;-0.00230366040737491;-0.0360365708257428;-0.0406924313275009;0.183786651291238;0.113808897557715;1.71529151764236;0.0535079586240012;0.170875448161926;-0.172002019055077;-0.0534165232691143;-0.0148622131602164;0.0177096597425426;-0.0332833244166769;0.111490216421209;-0.0624481298990797;1.92991925473095;-0.106166607237566;-0.0267607525373985;-0.192266173330536;-0.160604608298942;-0.0786735269029709;-0.0111086578877908;0.0148174026632025;0.0490168131728032;0.0842680222266611;1.7337295017967;0.165247031652048;-0.145078646747807;0.0234046544943962;-0.0292107493647614;0.0542011089745386;-0.0102295489663052;-0.0209101148651095;0.159600577588595;0.0478802381619439;1.75537361441781;-0.188480935354269;0.150091378629497;-0.0491518217753988;-0.0888583149439667;0.0497247716569883;0.0231017501696901;0.00714615373561177;0.0213747903127827;0.072938030374643;-0.184065678290593;0.168510640213562;-0.0348404636568415;0.0104212020205965;0.0626652531314957;0.0993282339272289;-0.015356023621169;-0.158728600528578;-0.0390901896770152;-0.0330195382175503;-0.151781283384468;-0.0699267155800807;0.135105441508108;0.0196219926589427;-0.0975142206523193;-0.033336087170054;-0.166966304188098;0.0228872739157861;-0.0312118352346487;0.025549050846099;0.0284277785474131;0.0924779705044104;-0.100274457852223;0.167701524815144;-0.0618710695892569;-0.033994296136826;0.0420086002624014;-0.132836685494515;0.0479769619956631;-0.0245797462526148;-0.127870027028811;-0.0277482277476956;-0.0467771904058982;0.087330109529694;-0.0930017559103451;-0.155882907014572;0.164030539131138;-0.00924646471990958;-0.0694192067488093;0.0963287902606632;1.75690672100225;-0.0347607247069493;NA;0.0207859551494129;0.00887674995634102;0.0454302012013064;0.0992626168388731;0.00453272237550153;-0.0189887190397833;-0.0534088836743712" "0.108039412706764;0.0876390155227561;0.0890366426844729;0.0902719742560316;0.0945499771324381;0.092033574590413;0.086968139499895;0.0936700903386549;0.0903406431968128;0.0871724908561776;0.116283556412064;0.0881893633401342;0.0902578393690772;0.0895491152593735;0.0882628145100787;0.0861963324350713;0.0848747432449218;0.0880156993709515;0.0879571173382998;0.0838705067578373;0.121766657477762;0.0886676573365547;0.0894756485415121;0.0900910072923148;0.0884417961432031;0.0868077154396388;0.088347940929265;0.0863672604641417;0.0907476032382048;0.089866549816066;0.118877923053268;0.088678438510576;0.0900938309375565;0.0912320766070159;0.0867861162603784;0.088666137631519;0.0863758167480399;0.0879494823777654;0.0887807523866244;0.0853699444656019;0.114158091054711;0.0904314173300365;0.0878386195715816;0.088514868618456;0.0894892107104142;0.0887362678503533;0.0919919982202742;0.0871457311276265;0.0844191207172731;0.0865712903831791;0.0904487323470541;0.0904856057218897;0.0863351140625129;0.0842647410641145;0.0864178173420082;0.0882567680886241;0.0868533965699093;0.0897272403181739;0.0871543894569183;0.0856606918716524;0.0855358216613357;0.0868435542676841;0.0867899904865074;0.0884332786063396;0.0899496686478781;0.0863873829086895;0.0943288270008056;0.0914601026500359;0.0871099617427602;0.0890281657219986;0.0871528933318737;0.0871958225547648;0.0854124385156394;0.0886420220972161;0.086050931019881;0.0878833960481433;0.0923873254441608;0.0902460941983088;0.0853775051404316;0.0852440713123157;0.0871063140148217;0.0899899305928027;0.0887819208569626;0.0880222106056885;0.0884720022645913;0.0876484316601887;0.0899174831777468;0.0878298601059163;0.0910422839993146;0.0895049856939725;0.112887246114648;0.081761633574674;NA;0.07982288201492;0.0782518448032638;0.0774381671059101;0.0812235438978507;0.0810071579512944;0.0818850766276459;0.0829265835088356" 6
"90" "RFI" 6 6 1 1 1 1 0.8705 0.872104733131923 0.868917576961271 0.741005636836948 0.8515 0.839267548321465 0.863323500491642 0.702945173223061 "X91;X21;X41;X31;X11;X1" "1.41619264780503;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57078648872203;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.61001795718015;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.62457906175325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59285760788599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59602944031045;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.092149677623816;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971583438822634;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0971126872228591;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.101945638200865;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.097563377820612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979942950211758;NA;NA;NA;NA;NA;NA;NA;NA;NA" 6
