"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Simulation"
"62" "GAMMA_BF" 37 6 0.69 0.670212765957447 1 0.329671277542255 0.8735 0.864057672502575 0.882410106899903 0.746751464001193 0.851 0.859266600594648 0.842583249243189 0.702007129791915 "X1;X2;X3;X4;X5;X9;X11;X12;X13;X15;X16;X17;X19;X20;X21;X22;X23;X28;X31;X32;X33;X34;X35;X36;X38;X40;X41;X42;X43;X44;X45;X46;X60;X61;X91;X95;X96" "1.42033528169624;0.0952899499119513;0.0983049135457428;0.18512680300824;-0.0884550762864542;NA;NA;NA;-0.189550296586336;NA;1.47189522172472;-0.0276648032632352;-0.0902540834958162;NA;0.306800568101225;-0.355102093957915;0.350309197864428;NA;-0.594990739523188;0.482350250505042;1.56379430361914;-0.228532197715616;0.0346624908273254;NA;NA;NA;NA;0.157928900422273;NA;NA;1.36203913349097;0.101010005998874;-0.10479594235332;0.328889894297804;-0.237293961985012;-0.238429724770223;NA;0.326053782772064;NA;-0.133145976977145;1.77706150902269;-0.49693180154898;0.359158375914285;-0.248086065357959;-0.185350643310034;0.324699251370219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124579484134325;0.0753295777279894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5907065791266;NA;NA;NA;0.111016003547591;0.182624641466776;NA;NA;NA;NA" "0.178455377901118;0.230472962230672;0.234748905843316;0.237095646468884;0.184835673689513;NA;NA;NA;0.0985604562296995;NA;0.181528853214303;0.237348993256956;0.200537714626766;NA;0.208725090445462;0.243269167335183;0.203708252172403;NA;0.211252541318402;0.180009554572572;0.185056112384288;0.234645151491724;0.179081992475744;NA;NA;NA;NA;0.0884077378627546;NA;NA;0.18300521774712;0.240155587219658;0.237305528879272;0.237410095559218;0.235922924670063;0.198944395392199;NA;0.163078607012168;NA;0.128002655879932;0.185386756505581;0.240345302380614;0.242033879918255;0.232178934809643;0.239349528331383;0.174986941463378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.074711733458904;0.0773814964677109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100787815898617;NA;NA;NA;0.0790169640735199;0.0738292064771274;NA;NA;NA;NA" 4
"63" "GAMMA_FORW" 37 6 0.69 0.670212765957447 1 0.329671277542255 0.8735 0.864057672502575 0.882410106899903 0.746751464001193 0.851 0.859266600594648 0.842583249243189 0.702007129791915 "X1;X2;X3;X4;X5;X9;X11;X12;X13;X15;X16;X17;X19;X20;X21;X22;X23;X28;X31;X32;X33;X34;X35;X36;X38;X40;X41;X42;X43;X44;X45;X46;X60;X61;X91;X95;X96" "1.42033528169624;0.0952899499119513;0.0983049135457428;0.18512680300824;-0.0884550762864542;NA;NA;NA;-0.189550296586336;NA;1.47189522172472;-0.0276648032632352;-0.0902540834958162;NA;0.306800568101225;-0.355102093957915;0.350309197864428;NA;-0.594990739523188;0.482350250505042;1.56379430361914;-0.228532197715616;0.0346624908273254;NA;NA;NA;NA;0.157928900422273;NA;NA;1.36203913349097;0.101010005998874;-0.10479594235332;0.328889894297804;-0.237293961985012;-0.238429724770223;NA;0.326053782772064;NA;-0.133145976977145;1.77706150902269;-0.49693180154898;0.359158375914285;-0.248086065357959;-0.185350643310034;0.324699251370219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124579484134325;0.0753295777279894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.5907065791266;NA;NA;NA;0.111016003547591;0.182624641466776;NA;NA;NA;NA" "0.178455377901118;0.230472962230672;0.234748905843316;0.237095646468884;0.184835673689513;NA;NA;NA;0.0985604562296995;NA;0.181528853214303;0.237348993256956;0.200537714626766;NA;0.208725090445462;0.243269167335183;0.203708252172403;NA;0.211252541318402;0.180009554572572;0.185056112384288;0.234645151491724;0.179081992475744;NA;NA;NA;NA;0.0884077378627546;NA;NA;0.18300521774712;0.240155587219658;0.237305528879272;0.237410095559218;0.235922924670063;0.198944395392199;NA;0.163078607012168;NA;0.128002655879932;0.185386756505581;0.240345302380614;0.242033879918255;0.232178934809643;0.239349528331383;0.174986941463378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.074711733458904;0.0773814964677109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100787815898617;NA;NA;NA;0.0790169640735199;0.0738292064771274;NA;NA;NA;NA" 4
"64" "GAMMA_HC" 59 6 0.47 0.436170212765957 1 0.210609336981191 0.8785 0.869207003089598 0.887269193391642 0.756763684638343 0.85 0.855302279484638 0.84460141271443 0.69997649943857 "X1;X2;X3;X4;X5;X6;X7;X10;X11;X12;X13;X14;X15;X16;X17;X19;X20;X21;X22;X23;X24;X25;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X60;X61;X62;X68;X71;X72;X73;X81;X82;X83;X85;X91;X95;X96;X98" "1.44972568192363;0.0798478093941982;0.141139795004434;0.198611420452907;-0.0469155961523403;-0.254905168132614;0.193488974817634;NA;NA;-0.2042152967855;1.5192573614343;-0.0510425477665973;-0.0847410315933594;-0.0121555021024952;0.28407908386389;-0.340805264054081;0.38603852037927;NA;-0.608733242209452;0.469104747005589;1.60568805321405;-0.238353557626404;0.108300413683225;-0.205882776552483;0.179730999592126;NA;-0.140603832855165;0.163603746429641;0.312293140442883;-0.260741191180876;1.43086202475627;0.00920204850914773;-0.0376384717890002;0.27431660451028;-0.174746529630258;-0.23785075134251;-0.0572723213204296;0.347682890756344;NA;-0.128226349163615;1.8071294990605;-0.487163931172189;0.335410685309449;-0.21486401608769;-0.174224460281798;0.244240610238643;0.172918885384739;-0.446531997241931;0.347141692222702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.139682652644264;0.219460029146126;-0.243949578079118;NA;NA;NA;NA;NA;0.155506593725286;NA;NA;0.265393704539521;-0.484451748956277;0.28310179991852;NA;NA;NA;NA;NA;NA;NA;-0.33630451583615;0.130003489442771;0.467767742746502;NA;-0.349956827806939;NA;NA;NA;NA;NA;1.61684348945979;NA;NA;NA;0.132489674834533;0.211472031551967;NA;0.0206507722706647;NA;NA" "0.183605624899126;0.235652035450502;0.240188470069992;0.242143234644025;0.247383252875145;0.234258277306466;0.189578082268901;NA;NA;0.111169369772026;0.186107586863156;0.242414860571836;0.237122182922831;0.235849309331222;0.251282663814712;0.248796791454955;0.209435184544101;NA;0.21660525973219;0.184983822811249;0.190189569597257;0.238649575804079;0.236237564664389;0.248079308417801;0.209532513960873;NA;0.202661602639942;0.247220285629341;0.245350572556851;0.182213054924672;0.189388845285992;0.245096425486489;0.24250579827461;0.2435005243528;0.242632171993967;0.242983245084856;0.243705548966504;0.208702254378613;NA;0.132299006463847;0.189274556811983;0.244939938863719;0.246851857235095;0.23621818983471;0.245408790700432;0.241277410805211;0.244700253618042;0.232998118249587;0.176798745892239;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0764518154613358;0.177040862474793;0.185470789929516;NA;NA;NA;NA;NA;0.0901785878125723;NA;NA;0.169775417141397;0.231148815122134;0.179728770950984;NA;NA;NA;NA;NA;NA;NA;0.178229759210205;0.244655062935099;0.20513851037478;NA;0.129636023375598;NA;NA;NA;NA;NA;0.105020236036095;NA;NA;NA;0.0805028277044103;0.0766495482847238;NA;0.0775163152251355;NA;NA" 4
"65" "BASELINE" 100 6 0.06 0 1 0 0.868 0.870445344129555 0.865612648221344 0.736010882378061 0.8395 0.849261083743842 0.829441624365482 0.67893193790413 "X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100" "1.75965478688609;-0.078646834082879;-0.210992821147488;-0.076563936009971;0.010951694674428;0.0358440752756563;0.0736057003112383;0.0971221732135236;-0.283328254074689;0.208883112458496;1.24004331828399;0.407528000377765;-0.144989446843984;-0.146245079472948;0.288709141604798;-0.0351721823360544;0.187760397965569;-0.155866338084714;0.00563812241466286;0.0145488855829278;1.61131868558464;-0.182926189973376;0.0441151565405363;-0.267448021485641;0.452207923993807;0.0192165558080829;-0.113336146860325;0.0867691797195842;0.00393825135640549;-0.00253089551555269;1.62297774723993;-0.0607653991759713;-0.0374012973909985;0.54772142860537;-0.422257015378312;0.0850624397693418;-0.207147015258267;0.142801525280785;-0.376288442638257;0.384548288250179;1.86650678722057;-0.278640086666679;0.113318160593385;0.0221746687392388;0.0340972108046202;-0.186764135823786;0.216521905927868;0.0492004976131423;0.124744159866646;-0.273078282035459;0.297727262755262;-0.171139156736813;-0.0263931906846865;-0.019640614735077;0.0313568307552205;-0.318977095902943;0.083627439330537;0.427453689264596;-0.115430014603581;-0.0982205348760785;-0.166969377281635;-0.0113753214308663;0.290158279530477;-0.367840062535442;0.16378629039893;-0.114693585890328;0.0914934913970063;0.254384534455894;-0.299631823548245;0.212043040313282;-0.116483957598218;0.0259521345309675;0.0618958707979053;0.243458673991625;-0.343119221610633;-0.0668229961451296;0.295062393029783;-0.0698442198475852;-0.321525220376087;0.146318949614043;0.196520245643238;-0.468999967405916;0.434753212059071;-0.12874838011661;-0.0872631511162574;0.204231957700437;-0.355206158676273;0.179110893925379;-0.111420688917641;0.319336643241292;1.46174037702557;-0.0619591217046327;0.0239300914584903;0.104769322374869;0.0542258246369527;0.00352603762955742;-0.0487593316430161;0.130757071169486;-9.12116077231236e-05;0.0640372567657244" "0.190838548739864;0.246224839396207;0.242388639257772;0.241796605959231;0.253410515699257;0.241313536408557;0.244620925287999;0.246109795773426;0.238526928560463;0.174832492599216;0.185795850815341;0.249825562068549;0.249395060994033;0.247844328804231;0.256982989040193;0.249939768180342;0.241898531429635;0.242668593852941;0.242025273036962;0.177004807354078;0.192902601682703;0.239811914506292;0.242487820323658;0.24278457262074;0.243592924060186;0.243934530839953;0.246003527712555;0.239907465343855;0.244382348443202;0.18137877337982;0.187627288564883;0.236681871740905;0.248287115291929;0.243545070644034;0.239884465919059;0.240172906246941;0.242510154264292;0.239608482782012;0.239132518981628;0.178496749374018;0.201076558906514;0.252315907984216;0.228563997419914;0.238692096108241;0.248885450570861;0.248283648567114;0.245418099418856;0.252437960831504;0.239779197689556;0.180045020459657;0.180231734468178;0.243115787785367;0.243611437928627;0.236186931496795;0.246086874593284;0.239819653958158;0.231103028739122;0.245306243765859;0.242749058539289;0.176210226887726;0.176913790311026;0.242355965171926;0.244923806946105;0.24893870922326;0.245480005287227;0.242792133334427;0.248181391575513;0.246338274515829;0.248372659963669;0.177837199941405;0.176467907361456;0.238857023744749;0.249442249658186;0.254410675102855;0.25059689113791;0.247042852521997;0.249518974221566;0.244918913824388;0.247138177194231;0.184815364623684;0.175692016896661;0.243482756903797;0.248804837297514;0.249962039105765;0.243065675140011;0.239412860136977;0.24524408788593;0.242367743808402;0.238403416144787;0.175755042789969;0.101812257007433;0.0771071527802025;0.0778439997631084;0.0772493674620367;0.0769961811769451;0.0795014927423025;0.0798385511378034;0.0773696941219709;0.0782923227201165;0.0789248445630079" 4
"66" "BEST" 6 6 1 1 1 1 0.859 0.856275303643725 0.861660079051383 0.717954052431623 0.8445 0.85320197044335 0.835532994923858 0.688927590892787 "X1;X11;X21;X31;X41;X91" "1.43389272239233;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.478382896554;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.47345981685886;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.54574303785688;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57943409757716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.37028526297268;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0917153125800854;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0928039228900321;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0979629843923739;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0926963352067512;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0959432764205789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0924926011615536;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"67" "CFS" 18 6 0.88 0.872340425531915 1 0.539240337738166 0.86 0.860323886639676 0.859683794466403 0.719978878379394 0.8415 0.846305418719212 0.836548223350254 0.682913413056675 "X1;X2;X3;X9;X11;X12;X14;X21;X22;X25;X31;X32;X34;X41;X42;X43;X46;X91" "1.6822687913958;-0.0346723091774698;-0.28911711077785;NA;NA;NA;NA;NA;0.0831779948650821;NA;1.16058496896011;0.330468060772107;NA;0.0662430222737382;NA;NA;NA;NA;NA;NA;1.505278473999;-0.204403661152815;NA;NA;0.269090284306446;NA;NA;NA;NA;NA;1.6019542557785;-0.133102953501125;NA;0.141220159620525;NA;NA;NA;NA;NA;NA;1.61478603787983;-0.134503345095438;0.125497734617678;NA;NA;0.0246379607764781;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.39566461555492;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.176543929843798;0.226954734026664;0.170754836178256;NA;NA;NA;NA;NA;0.0857058898154141;NA;0.170310474212626;0.194421011190264;NA;0.120028632267039;NA;NA;NA;NA;NA;NA;0.180184611374579;0.182889014909828;NA;NA;0.102795572444674;NA;NA;NA;NA;NA;0.176027308951433;0.187749063247869;NA;0.11979806081396;NA;NA;NA;NA;NA;NA;0.181761286715383;0.233499314232647;0.178663416251254;NA;NA;0.101303726532672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0943784725270871;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"68" "CHI2" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8625 0.868421052631579 0.856719367588933 0.725091471149518 0.839 0.847290640394089 0.830456852791878 0.677918388606903 "X41;X31;X1;X42;X21;X32;X91;X11;X43;X2;X12;X33;X22;X44;X34;X45;X13;X23;X16;X14;X3;X46;X4;X15;X35;X36;X25;X17;X24;X37;X5;X8;X7;X26;X6;X47;X9;X18;X38;X19;X10;X48;X27;X20;X39;X49;X28;X40;X29" "1.73014828902891;-0.0614327788597039;-0.314801184199454;-0.0192787492039621;0.0314485254036471;0.00359011753239787;0.0819632019436904;0.108739673719239;-0.251386335080275;0.202285478633169;1.16340382013758;0.399313890193067;-0.0789758980401408;-0.133015512671939;0.217062449319359;-0.0606179106247024;0.214783136847307;-0.116665810969905;0.0105827325498785;-0.015188293333579;1.51419164795107;-0.125230594440858;0.0356822947198639;-0.271837784117233;0.476404516392965;0.00282171709971799;-0.0376015396879412;0.0132629739645756;-0.0325138284210818;NA;1.59231658971251;-0.0661160273409692;-0.0298753734537477;0.460792430794348;-0.316005450209913;0.0324871136090608;-0.147756504614469;0.0709274617134245;-0.361120085363269;0.402608827012722;1.69761520718471;-0.190078752411073;0.0990399564025284;0.0701540400035376;0.0115299477516324;-0.191417171991453;0.232213519917981;0.00882913445296416;-0.0723690100130807;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41840244191971;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.18188780980599;0.234060634049215;0.231971950663947;0.231849647017212;0.24345932449575;0.23156228087445;0.2315224151207;0.232986843583093;0.228885736166275;0.165432611768783;0.174716857183654;0.236276374713056;0.238705686443677;0.23845979441828;0.24579632685549;0.239413325577938;0.230668299962753;0.231554394626701;0.230820544416502;0.168547490087572;0.183470252084753;0.230706157970781;0.2322740550745;0.232901481058764;0.235452771231154;0.234332036600868;0.232403664490873;0.231204307821652;0.173763644616294;NA;0.179116494847074;0.227824732912958;0.238530253360895;0.233231441083209;0.22684573565668;0.223794704217969;0.229438765252439;0.229202775698702;0.226685389143732;0.170024104803255;0.188119074936363;0.239807304479846;0.220268425216777;0.232314465974432;0.239913780707915;0.236516458643323;0.235768911888882;0.241269267535564;0.170967666431644;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.096877070875804;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"69" "CONS" 15 6 0.91 0.904255319148936 1 0.601416767025641 0.8585 0.855263157894737 0.861660079051383 0.716952278283442 0.84 0.847290640394089 0.83248730964467 0.679913977044305 "X1;X2;X4;X8;X11;X16;X21;X27;X29;X31;X34;X38;X41;X44;X91" "1.70160560358978;-0.223666504032123;NA;-0.166908085154125;NA;NA;NA;0.145875429398816;NA;NA;1.37786101250011;NA;NA;NA;NA;0.17849059586227;NA;NA;NA;NA;1.41157059514954;NA;NA;NA;NA;NA;0.161042328780238;NA;-0.0343292891400989;NA;1.49781429456171;NA;NA;0.163496427879954;NA;NA;NA;-0.100669377264842;NA;NA;1.52936908946689;NA;NA;0.0868881435767926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.37745412762081;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.17588493966911;0.188694233568944;NA;0.131860152702839;NA;NA;NA;0.0954907945687463;NA;NA;0.106427996760846;NA;NA;NA;NA;0.0884918161239423;NA;NA;NA;NA;0.105367659856556;NA;NA;NA;NA;NA;0.130151704444604;NA;0.122290089142731;NA;0.119189669785503;NA;NA;0.117747442059669;NA;NA;NA;0.0949630547637892;NA;NA;0.119187435525608;NA;NA;0.101279693231302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0932809214572704;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"70" "IG" 3 3 0.97 1 0.5 0.696086260799785 0.7295 0.709514170040486 0.74901185770751 0.458957943093091 0.7255 0.734975369458128 0.715736040609137 0.450813102769943 "X41;X31;X1" "0.816691484807035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.835562034051744;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.897988538026906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.0594764671493563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.058767559907051;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0622442806720987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"71" "IGR" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8625 0.868421052631579 0.856719367588933 0.725091471149518 0.839 0.847290640394089 0.830456852791878 0.677918388606903 "X1;X32;X12;X31;X2;X41;X21;X42;X11;X91;X13;X3;X43;X22;X14;X33;X44;X46;X34;X4;X45;X9;X15;X35;X23;X24;X36;X8;X25;X17;X16;X28;X37;X7;X26;X10;X18;X5;X6;X47;X38;X48;X19;X39;X27;X20;X49;X40;X29" "1.7301482890289;-0.0614327788596977;-0.314801184199457;-0.0192787492039588;0.0314485254036527;0.00359011753238717;0.0819632019436975;0.108739673719233;-0.251386335080273;0.202285478633169;1.16340382013758;0.39931389019307;-0.0789758980401409;-0.133015512671939;0.217062449319358;-0.0606179106247038;0.21478313684731;-0.116665810969906;0.0105827325498795;-0.0151882933335799;1.51419164795107;-0.125230594440857;0.0356822947198612;-0.271837784117232;0.476404516392962;0.00282171709972005;-0.0376015396879424;0.0132629739645757;-0.0325138284210812;NA;1.59231658971251;-0.0661160273409697;-0.0298753734537472;0.460792430794347;-0.316005450209915;0.0324871136090618;-0.147756504614465;0.0709274617134203;-0.361120085363265;0.40260882701272;1.69761520718471;-0.190078752411072;0.0990399564025319;0.0701540400035316;0.0115299477516382;-0.191417171991459;0.232213519917987;0.00882913445295885;-0.0723690100130792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41840244191971;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.181887809805989;0.234060634049214;0.231971950663947;0.231849647017212;0.24345932449575;0.23156228087445;0.2315224151207;0.232986843583092;0.228885736166275;0.165432611768783;0.174716857183654;0.236276374713056;0.238705686443676;0.238459794418279;0.24579632685549;0.239413325577938;0.230668299962753;0.231554394626701;0.230820544416503;0.168547490087571;0.183470252084753;0.230706157970782;0.232274055074499;0.232901481058764;0.235452771231153;0.234332036600868;0.232403664490873;0.231204307821652;0.173763644616294;NA;0.179116494847074;0.227824732912958;0.238530253360895;0.233231441083209;0.22684573565668;0.223794704217969;0.229438765252439;0.229202775698702;0.226685389143732;0.170024104803255;0.188119074936363;0.239807304479847;0.220268425216777;0.232314465974432;0.239913780707915;0.236516458643324;0.235768911888882;0.241269267535564;0.170967666431644;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968770708758038;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
"72" "ONER" 49 6 0.57 0.542553191489362 1 0.257750043010989 0.8625 0.868421052631579 0.856719367588933 0.725091471149518 0.839 0.847290640394089 0.830456852791878 0.677918388606903 "X31;X41;X1;X32;X11;X12;X21;X42;X43;X33;X44;X2;X34;X13;X14;X22;X91;X3;X15;X35;X45;X36;X4;X37;X16;X5;X25;X24;X47;X6;X7;X23;X17;X46;X26;X38;X19;X8;X27;X18;X20;X48;X39;X49;X9;X29;X10;X40;X28" "1.73014828902891;-0.0614327788597033;-0.314801184199453;-0.019278749203965;0.0314485254036488;0.00359011753239686;0.0819632019436917;0.108739673719236;-0.251386335080273;0.202285478633168;1.16340382013758;0.399313890193071;-0.078975898040144;-0.133015512671935;0.217062449319355;-0.060617910624699;0.214783136847306;-0.116665810969905;0.0105827325498784;-0.0151882933335792;1.51419164795108;-0.125230594440858;0.0356822947198624;-0.271837784117233;0.476404516392964;0.00282171709972013;-0.0376015396879436;0.0132629739645769;-0.0325138284210817;NA;1.59231658971251;-0.066116027340965;-0.0298753734537479;0.460792430794346;-0.316005450209918;0.0324871136090648;-0.147756504614466;0.0709274617134188;-0.361120085363265;0.402608827012721;1.69761520718471;-0.190078752411072;0.0990399564025297;0.0701540400035352;0.0115299477516329;-0.191417171991453;0.232213519917982;0.00882913445296254;-0.0723690100130803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.41840244191971;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.18188780980599;0.234060634049214;0.231971950663946;0.231849647017212;0.24345932449575;0.231562280874449;0.2315224151207;0.232986843583092;0.228885736166274;0.165432611768783;0.174716857183653;0.236276374713056;0.238705686443677;0.238459794418279;0.24579632685549;0.239413325577938;0.230668299962753;0.231554394626701;0.230820544416502;0.168547490087571;0.183470252084753;0.230706157970781;0.2322740550745;0.232901481058764;0.235452771231153;0.234332036600868;0.232403664490873;0.231204307821652;0.173763644616294;NA;0.179116494847073;0.227824732912958;0.238530253360895;0.233231441083209;0.226845735656679;0.223794704217969;0.229438765252439;0.229202775698702;0.226685389143731;0.170024104803255;0.188119074936364;0.239807304479847;0.220268425216777;0.232314465974432;0.239913780707915;0.236516458643323;0.235768911888883;0.241269267535564;0.170967666431644;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0968770708758039;NA;NA;NA;NA;NA;NA;NA;NA;NA" 4
