"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Separation" "Repartition" "NbVar"
"11" "SU" 1 1 0.96 1 0.333333333333333 0.56544486128752 0.76 0.717391304347826 0.796296296296296 0.515768158372254 0.68 0.7 0.666666666666667 0.359546247753337 "x2" "NA;-2.12933168728154;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.434778953157412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"12" "SVM-RFE" 6 2 0.9 0.914893617021277 0.666666666666667 0.425013115940267 0.97 0.956521739130435 0.981481481481482 0.939707133407035 0.92 0.875 0.95 0.832668098937455 "Noise31;Noise38;Noise45;Noise47;x1;x2" "13.4544197419294;-14.1537321760095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.34102019623749;NA;NA;NA;NA;NA;NA;-3.25840545256073;NA;NA;NA;NA;NA;NA;2.14643961136088;NA;3.13619502106524" "5.46682810760314;5.93969938810405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.34572210675412;NA;NA;NA;NA;NA;NA;1.72082057989927;NA;NA;NA;NA;NA;NA;1.03980692637555;NA;1.37340597488816" "forte" "equilibre" 50
"13" "GAMMA_BACK" 31 2 0.4 0.382978723404255 0.666666666666667 0.0242901857708367 1 1 1 1 0.83 0.875 0.8 0.662555906460025 "x1;x2;Noise1;Noise2;Noise3;Noise5;Noise6;Noise8;Noise10;Noise12;Noise13;Noise14;Noise16;Noise19;Noise20;Noise21;Noise22;Noise25;Noise26;Noise28;Noise30;Noise31;Noise34;Noise35;Noise36;Noise39;Noise40;Noise43;Noise44;Noise45;Noise47" "59.8246533366977;-65.4411812159345;NA;-8.18023787113258;13.2303828636572;6.7858856017207;NA;4.99974437223687;-2.2219696314882;NA;-2.25838699263729;NA;7.46390795905777;NA;-13.6564417761745;-4.67972782795523;4.92053339301194;NA;7.81497628073761;NA;NA;-13.2377427354188;-6.68200037436656;-1.16810386166206;-10.2876161384365;NA;NA;3.78224120927403;15.9845614374093;NA;10.1092932984892;NA;3.80157662355227;-10.6390915440532;NA;NA;-5.41428240585357;-17.0283680107637;0.887372251278206;NA;NA;5.26414251608771;-1.43504406965855;NA;NA;-24.3448872611721;-0.195008200159398;3.62471167205022;NA;7.21572584211506" "94276.7421639473;185871.458807774;NA;191106.117407549;152656.451143313;193501.229367815;NA;43335.5131945042;61866.3376222403;NA;141531.578074935;NA;217283.125802021;NA;140600.591464942;136877.970870444;171980.521887791;NA;181835.225386506;NA;NA;135185.041333194;144630.108403474;392807.062459122;156567.307793094;NA;NA;177620.751569439;62868.0791363528;NA;133122.738412794;NA;153857.567849729;232650.900544735;NA;NA;166210.246682083;180222.424883764;110586.138667498;NA;NA;51319.2160590782;68537.7306566036;NA;NA;230006.900759714;161030.382399388;170750.083183387;NA;131244.574429349" "forte" "equilibre" 50
"14" "GAMMA_BF" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.91 0.891304347826087 0.925925925925926 0.818714798633597 0.91 0.9 0.916666666666667 0.813453095816402 "x1;x2" "5.14357693854378;-5.51993882141433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "1.37899640566037;1.33906289131501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"15" "GAMMA_FORW" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.91 0.891304347826087 0.925925925925926 0.818714798633597 0.91 0.9 0.916666666666667 0.813453095816402 "x1;x2" "5.14357693854378;-5.51993882141433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "1.37899640566037;1.33906289131501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"16" "GAMMA_HC" 17 2 0.68 0.680851063829787 0.666666666666667 0.174222841682316 1 1 1 1 0.9 0.85 0.933333333333333 0.790614154546674 "x1;x2;Noise3;Noise5;Noise8;Noise14;Noise21;Noise22;Noise28;Noise30;Noise31;Noise34;Noise35;Noise36;Noise43;Noise45;Noise47" "232.445629201168;-307.291743071401;NA;NA;NA;-6.5867088864988;NA;-20.5292414744184;NA;NA;-64.1145455327223;NA;NA;NA;NA;NA;-53.5068022660127;NA;NA;NA;NA;NA;NA;28.5182804848262;-26.5763308159162;NA;NA;NA;NA;NA;-39.0683920009389;NA;-54.1446949060175;-24.0028578677621;NA;NA;-24.0234990342675;11.5252865302429;-5.50894564457656;NA;NA;NA;NA;NA;NA;-3.90060212573747;NA;81.9229014342533;NA;68.1235869528925" "51372.4042277312;58498.2866468562;NA;NA;NA;14283.1304082105;NA;22989.0390305204;NA;NA;28670.0396654748;NA;NA;NA;NA;NA;33937.8119241629;NA;NA;NA;NA;NA;NA;40051.2207288367;15590.6143257441;NA;NA;NA;NA;NA;35924.4443877478;NA;36875.1845168599;12455.4468201302;NA;NA;30776.1170076774;14389.1661652197;33619.4427878259;NA;NA;NA;NA;NA;NA;17323.0779362331;NA;19227.1986695973;NA;25881.1727962937" "forte" "equilibre" 50
"17" "BASELINE" 50 3 0.06 0 1 0 1 1 1 1 0.76 0.811320754716981 0.702127659574468 0.517621164050679 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47" "40.0702322823684;-46.6445171062022;2.29623960649643;-4.92008835670931;-4.26914387400491;-2.90309179701993;-1.26842326412374;-0.412569092195579;-12.7654348018587;-1.60157389508656;14.3156356369517;-13.3360124171905;-15.8922770639499;-7.54915447927881;1.14955260537848;-15.0560616344872;12.2028199674271;2.11982858961544;-4.85560339492257;-14.3059097931267;8.6556829501904;-16.1983779590419;2.37758760741191;7.26346640892405;-9.16824852185078;-10.1478665062828;4.15728233250883;3.74087578094317;-3.49502841993216;11.7438920554383;-25.3325423504169;-1.04944617361782;-18.0271044527553;-1.89716018821479;3.21638059841734;7.62401849109355;6.70378842134321;-3.45983477259896;9.29362519456862;4.61278753521412;10.8455020083477;-7.71187854791331;2.23246673009771;-7.340091153619;-1.59750339966815;15.2856684833728;-8.36756575822849;-8.67811623279227;3.94224511265505;-1.09507442359143" "171214.959158473;162697.710984681;147568.695683811;108901.558733703;93971.1289329597;157420.60037114;178543.139657346;65853.4728602215;101982.454281949;148120.08247153;172108.802577656;110034.124847102;97817.0106779498;155196.193435486;119971.993550247;168498.281597465;121291.423752412;86920.6995717064;140189.196864186;48170.5249724428;103087.686050057;270771.36969951;136797.651887736;156630.769603274;138732.99453377;100433.909279222;140933.903078045;148967.144579887;195447.081999913;116001.951235893;125539.966906422;68703.9858444871;128130.760996872;115026.363857612;66949.2922077345;111445.718354354;86633.3921229644;162944.384590147;131290.028459995;143789.406706014;110167.563625019;158385.452566971;93062.2584479896;177191.187360165;159164.283673661;160667.494264059;182707.523141846;109855.602351559;97949.8639485084;175618.338870463" "forte" "equilibre" 50
"18" "BEST" 3 3 1 1 1 1 0.91 0.923076923076923 0.895833333333333 0.819731713389201 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x1;x2;x3" "2.7187164631171;-3.16508544775186;-0.286659402133622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.627280864704537;0.687991090710121;0.356753464379265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"19" "CFS" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.92 0.942307692307692 0.895833333333333 0.840163081717621 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x1;x2" "2.7502629209216;-3.14439374989903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.6352351732368;0.685358960890923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"20" "CHI2" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.92 0.942307692307692 0.895833333333333 0.840163081717621 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x2;x1" "2.7502629209216;-3.14439374989903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.635235173236799;0.685358960890922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"21" "CONS" 1 1 0.96 1 0.333333333333333 0.56544486128752 0.73 0.730769230769231 0.729166666666667 0.459659742564147 0.89 0.981132075471698 0.787234042553192 0.790073375065862 "x2" "NA;-1.70194264207697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.351022925726961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"22" "IG" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.92 0.942307692307692 0.895833333333333 0.840163081717621 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x2;x1" "2.7502629209216;-3.14439374989903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.635235173236799;0.685358960890922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"23" "IGR" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.92 0.942307692307692 0.895833333333333 0.840163081717621 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x2;x1" "2.7502629209216;-3.14439374989903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.635235173236799;0.685358960890922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"24" "ONER" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.92 0.942307692307692 0.895833333333333 0.840163081717621 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x2;x1" "2.7502629209216;-3.14439374989903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.635235173236799;0.685358960890922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"25" "RELIEF" 1 1 0.96 1 0.333333333333333 0.56544486128752 0.73 0.730769230769231 0.729166666666667 0.459659742564147 0.89 0.981132075471698 0.787234042553192 0.790073375065862 "x2" "NA;-1.70194264207697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.351022925726961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
"26" "RFI" 2 2 0.98 1 0.666666666666667 0.807946642902722 0.92 0.942307692307692 0.895833333333333 0.840163081717621 0.91 0.905660377358491 0.914893617021277 0.819731713389201 "x2;x1" "2.7502629209216;-3.14439374989903;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.635235173236799;0.685358960890922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "forte" "equilibre" 50
