"Approach" "NbVarSelected" "NbVarInf" "Accuracy_selection" "Specificity_selection" "Sensitivity_selection" "MCC_selection" "Accuracy_training" "Specificity_training" "Sensitivity_training" "MCC_training" "Accuracy_test" "Specificity_test" "Sensitivity_test" "MCC_test" "VarSelected" "coef_estimate" "std_estimate" "Separation" "Repartition" "NbVar"
"158" "GAMMA_BF" 39 3 0.76 0.755102040816326 1 0.241007826367707 1 1 1 1 0.63 0.7125 0.3 0.0110189910680315 "x1;x2;x3;Noise1;Noise9;Noise14;Noise15;Noise23;Noise24;Noise26;Noise30;Noise31;Noise34;Noise37;Noise40;Noise46;Noise47;Noise50;Noise52;Noise63;Noise66;Noise71;Noise72;Noise77;Noise78;Noise87;Noise89;Noise97;Noise108;Noise111;Noise112;Noise115;Noise117;Noise126;Noise128;Noise130;Noise132;Noise138;Noise145" "6.51627088133944;-5.73898659423019;-14.9639399298439;-6.07398314367514;NA;NA;NA;NA;NA;NA;NA;6.85971722547818;NA;NA;NA;NA;-13.7308493144122;-9.2774965395778;NA;NA;NA;NA;NA;NA;NA;-7.48687684532591;2.68442000099962;NA;6.06831914213654;NA;NA;NA;6.8835273190402;9.29750533838816;NA;NA;0.777330858353251;NA;NA;-17.3044235233176;NA;NA;-8.6714523673359;NA;NA;NA;NA;NA;7.78271187581826;-10.8702644324347;NA;NA;9.25641910445096;NA;-5.23396547045223;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.41257952353481;NA;NA;12.7678438096818;NA;NA;NA;NA;-2.02191595485662;-13.0218067658227;NA;NA;NA;NA;-13.7828013548503;15.1214284568922;NA;NA;NA;NA;NA;NA;NA;NA;-1.88904258906576;NA;3.93062648279127;NA;NA;NA;NA;NA;NA;NA;5.61845178064984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.15296807342668;NA;NA;-7.70560857464836;3.3287542018981;NA;NA;-2.77006896182197;NA;-4.10902868695896;NA;NA;NA;NA;NA;NA;NA;NA;-6.03185548517181;NA;-9.34130707578639;NA;-0.161658635577514;NA;-11.0776268563453;NA;NA;NA;NA;NA;-7.98829155351323;NA;NA;NA;NA;NA;NA;0.0276351297967207;NA;NA" "112145.960459216;143214.399153896;215377.567563848;141662.923143041;NA;NA;NA;NA;NA;NA;NA;199864.561536239;NA;NA;NA;NA;170718.724419891;109277.498462848;NA;NA;NA;NA;NA;NA;NA;129667.367180786;79366.2058161427;NA;162404.003774943;NA;NA;NA;84281.1964145438;211564.767061321;NA;NA;96258.7773821229;NA;NA;90022.9831099109;NA;NA;246830.558405393;NA;NA;NA;NA;NA;91916.9698904841;124145.220844422;NA;NA;171226.593487028;NA;110716.191981216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79980.9360034866;NA;NA;123310.950132797;NA;NA;NA;NA;115429.423675841;258430.887750711;NA;NA;NA;NA;85839.0628599071;207787.808338792;NA;NA;NA;NA;NA;NA;NA;NA;155254.575628932;NA;86792.4986515092;NA;NA;NA;NA;NA;NA;NA;74214.88829225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;147360.84524487;NA;NA;114363.565245966;120973.011409366;NA;NA;127008.35616058;NA;91115.653020054;NA;NA;NA;NA;NA;NA;NA;NA;92605.7122839417;NA;159778.921375927;NA;95769.6973631601;NA;87196.7979417894;NA;NA;NA;NA;NA;182689.928033272;NA;NA;NA;NA;NA;NA;153057.144254434;NA;NA" "faible" "desequilibre" 150
"159" "GAMMA_FORW" 39 3 0.76 0.755102040816326 1 0.241007826367707 1 1 1 1 0.63 0.7125 0.3 0.0110189910680315 "x1;x2;x3;Noise1;Noise9;Noise14;Noise15;Noise23;Noise24;Noise26;Noise30;Noise31;Noise34;Noise37;Noise40;Noise46;Noise47;Noise50;Noise52;Noise63;Noise66;Noise71;Noise72;Noise77;Noise78;Noise87;Noise89;Noise97;Noise108;Noise111;Noise112;Noise115;Noise117;Noise126;Noise128;Noise130;Noise132;Noise138;Noise145" "6.51627088133944;-5.73898659423019;-14.9639399298439;-6.07398314367514;NA;NA;NA;NA;NA;NA;NA;6.85971722547818;NA;NA;NA;NA;-13.7308493144122;-9.2774965395778;NA;NA;NA;NA;NA;NA;NA;-7.48687684532591;2.68442000099962;NA;6.06831914213654;NA;NA;NA;6.8835273190402;9.29750533838816;NA;NA;0.777330858353251;NA;NA;-17.3044235233176;NA;NA;-8.6714523673359;NA;NA;NA;NA;NA;7.78271187581826;-10.8702644324347;NA;NA;9.25641910445096;NA;-5.23396547045223;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.41257952353481;NA;NA;12.7678438096818;NA;NA;NA;NA;-2.02191595485662;-13.0218067658227;NA;NA;NA;NA;-13.7828013548503;15.1214284568922;NA;NA;NA;NA;NA;NA;NA;NA;-1.88904258906576;NA;3.93062648279127;NA;NA;NA;NA;NA;NA;NA;5.61845178064984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.15296807342668;NA;NA;-7.70560857464836;3.3287542018981;NA;NA;-2.77006896182197;NA;-4.10902868695896;NA;NA;NA;NA;NA;NA;NA;NA;-6.03185548517181;NA;-9.34130707578639;NA;-0.161658635577514;NA;-11.0776268563453;NA;NA;NA;NA;NA;-7.98829155351323;NA;NA;NA;NA;NA;NA;0.0276351297967207;NA;NA" "112145.960459216;143214.399153896;215377.567563848;141662.923143041;NA;NA;NA;NA;NA;NA;NA;199864.561536239;NA;NA;NA;NA;170718.724419891;109277.498462848;NA;NA;NA;NA;NA;NA;NA;129667.367180786;79366.2058161427;NA;162404.003774943;NA;NA;NA;84281.1964145438;211564.767061321;NA;NA;96258.7773821229;NA;NA;90022.9831099109;NA;NA;246830.558405393;NA;NA;NA;NA;NA;91916.9698904841;124145.220844422;NA;NA;171226.593487028;NA;110716.191981216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;79980.9360034866;NA;NA;123310.950132797;NA;NA;NA;NA;115429.423675841;258430.887750711;NA;NA;NA;NA;85839.0628599071;207787.808338792;NA;NA;NA;NA;NA;NA;NA;NA;155254.575628932;NA;86792.4986515092;NA;NA;NA;NA;NA;NA;NA;74214.88829225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;147360.84524487;NA;NA;114363.565245966;120973.011409366;NA;NA;127008.35616058;NA;91115.653020054;NA;NA;NA;NA;NA;NA;NA;NA;92605.7122839417;NA;159778.921375927;NA;95769.6973631601;NA;87196.7979417894;NA;NA;NA;NA;NA;182689.928033272;NA;NA;NA;NA;NA;NA;153057.144254434;NA;NA" "faible" "desequilibre" 150
"160" "GAMMA_HC" 53 3 0.666666666666667 0.659863945578231 1 0.193263523129308 1 1 1 1 0.67 0.7375 0.4 0.121208901748346 "x1;x2;x3;Noise1;Noise9;Noise14;Noise15;Noise18;Noise23;Noise24;Noise25;Noise30;Noise31;Noise34;Noise35;Noise37;Noise40;Noise46;Noise47;Noise50;Noise52;Noise53;Noise59;Noise63;Noise65;Noise70;Noise71;Noise77;Noise78;Noise86;Noise87;Noise89;Noise94;Noise97;Noise98;Noise107;Noise108;Noise109;Noise111;Noise112;Noise113;Noise115;Noise117;Noise121;Noise126;Noise128;Noise130;Noise132;Noise133;Noise136;Noise138;Noise141;Noise145" "4.65522886852826;-5.37154739627883;-4.88893412208462;-4.54884422885986;NA;NA;NA;NA;NA;NA;NA;9.90450522783957;NA;NA;NA;NA;-14.673193911668;-2.85968204017391;NA;NA;-4.67385724915498;NA;NA;NA;NA;-11.2693743624646;-4.73639438799673;-4.28316912284845;NA;NA;NA;NA;13.2976112204454;7.19672309036371;NA;NA;-4.46649848176347;1.39722886101381;NA;-7.49939023007602;NA;NA;-6.38158519282589;NA;NA;NA;NA;NA;-0.00290198914722457;-8.86061224574898;NA;NA;12.4302782842491;NA;-6.13866561551245;-3.36570520709542;NA;NA;NA;NA;NA;6.46198737592713;NA;NA;NA;-0.203336177288989;NA;-1.74320437244246;NA;NA;NA;NA;2.41904662928591;6.73965064272331;NA;NA;NA;NA;NA;-10.9112454435227;8.10238171329325;NA;NA;NA;NA;NA;NA;NA;6.63026973562039;7.0805945345624;NA;3.97688331661599;NA;NA;NA;NA;-8.32701021032922;NA;NA;12.4366648974118;-2.9251394735084;NA;NA;NA;NA;NA;NA;NA;NA;-4.48841135257413;3.29121450879103;-0.925555781826506;NA;-4.85276998547356;0.963667432332129;3.54950654700345;NA;-4.49089470119426;NA;-1.23146660188536;NA;NA;NA;-1.60484718146189;NA;NA;NA;NA;-6.26758738462962;NA;-6.41219650177059;NA;-3.06172541446088;NA;1.91837964655034;-1.71873487222041;NA;NA;6.35211523925669;NA;-10.6754812845579;NA;NA;-2.07224028351834;NA;NA;NA;2.3440394449914;NA;NA" "188173.974764268;138296.153510076;201421.329560962;219772.984481528;NA;NA;NA;NA;NA;NA;NA;99429.4487508077;NA;NA;NA;NA;114883.817373286;216567.648970715;NA;NA;110118.846202353;NA;NA;NA;NA;139849.250761775;263640.980786707;188071.665819062;NA;NA;NA;NA;114458.523737424;150224.671033046;NA;NA;122120.698773572;223487.8329052;NA;249710.541288527;NA;NA;169003.085558337;NA;NA;NA;NA;NA;139918.267091152;274657.795248088;NA;NA;95373.622777609;NA;99375.6870240545;108024.737568804;NA;NA;NA;NA;NA;131262.653602109;NA;NA;NA;153726.78557981;NA;129338.322533687;NA;NA;NA;NA;97724.1782397419;225191.655668236;NA;NA;NA;NA;NA;104880.576074425;145578.414214088;NA;NA;NA;NA;NA;NA;NA;141885.922844618;224691.812863875;NA;151955.037112465;NA;NA;NA;NA;248839.749156531;NA;NA;201767.66149159;127683.16396689;NA;NA;NA;NA;NA;NA;NA;NA;99887.8361143536;245734.020874284;167312.30178759;NA;81443.4154991083;105611.763328229;160946.134884348;NA;141755.693344141;NA;121513.986175812;NA;NA;NA;88190.5290313159;NA;NA;NA;NA;154713.977687467;NA;178549.001181817;NA;93573.238203625;NA;158728.665287211;181989.642610063;NA;NA;91820.3501917134;NA;98305.6864290852;NA;NA;193768.126028885;NA;NA;NA;153300.265140524;NA;NA" "faible" "desequilibre" 150
"161" "BASELINE" 150 3 0.02 0 1 0 1 1 1 1 0.59 0.6125 0.5 0.0914944139282525 "x1;x2;x3;Noise1;Noise2;Noise3;Noise4;Noise5;Noise6;Noise7;Noise8;Noise9;Noise10;Noise11;Noise12;Noise13;Noise14;Noise15;Noise16;Noise17;Noise18;Noise19;Noise20;Noise21;Noise22;Noise23;Noise24;Noise25;Noise26;Noise27;Noise28;Noise29;Noise30;Noise31;Noise32;Noise33;Noise34;Noise35;Noise36;Noise37;Noise38;Noise39;Noise40;Noise41;Noise42;Noise43;Noise44;Noise45;Noise46;Noise47;Noise48;Noise49;Noise50;Noise51;Noise52;Noise53;Noise54;Noise55;Noise56;Noise57;Noise58;Noise59;Noise60;Noise61;Noise62;Noise63;Noise64;Noise65;Noise66;Noise67;Noise68;Noise69;Noise70;Noise71;Noise72;Noise73;Noise74;Noise75;Noise76;Noise77;Noise78;Noise79;Noise80;Noise81;Noise82;Noise83;Noise84;Noise85;Noise86;Noise87;Noise88;Noise89;Noise90;Noise91;Noise92;Noise93;Noise94;Noise95;Noise96;Noise97;Noise98;Noise99;Noise100;Noise101;Noise102;Noise103;Noise104;Noise105;Noise106;Noise107;Noise108;Noise109;Noise110;Noise111;Noise112;Noise113;Noise114;Noise115;Noise116;Noise117;Noise118;Noise119;Noise120;Noise121;Noise122;Noise123;Noise124;Noise125;Noise126;Noise127;Noise128;Noise129;Noise130;Noise131;Noise132;Noise133;Noise134;Noise135;Noise136;Noise137;Noise138;Noise139;Noise140;Noise141;Noise142;Noise143;Noise144;Noise145;Noise146;Noise147" "6.90455270696275;-25.3583424739506;5.91473897241618;-3.72015561392828;15.7664400006865;-1.79455105907076;17.15362967202;-9.27803473288648;-36.1228341470791;3.72282620991689;3.58016053915738;13.8855359023042;-18.4093782953965;-17.1638792775711;-28.9199263625992;-6.62313825227683;1.98866634053652;-4.23095645020281;1.07553210177352;-0.820620220851004;20.7644539917915;12.9158755897011;-5.96972844046837;-3.14474884655555;-3.52940332137523;-0.164745515112247;9.38438544013482;11.2425281410503;-4.99526685708131;-3.5440427757964;5.31362406408259;7.72288280101261;-7.01048581882182;-5.72705585357538;-7.83854389761893;-3.53092946803921;5.14771102627259;-10.0174410997078;-15.7407910948294;6.89615104417717;-12.3267459979219;0.708468641369418;-12.2039480243072;12.0375232693395;5.85369774106199;11.3305274039971;-2.00932009138309;-10.2638461658127;-6.01660195548154;-9.49540754460577;-11.2589165970503;-11.4501143058946;5.8365237805454;-1.40816944324029;4.75196067216906;9.50469886100016;-8.86314179123118;14.7794877019949;-19.7231133278698;4.49885710025367;17.3939817760574;-11.307309091545;-4.83966181332171;12.7923114304866;-0.985485236554185;18.1525106373367;-11.9407554659284;0.342942381757427;-5.74841680586617;-6.99452307222091;17.5440808155211;13.3826065334794;-3.6436507195695;13.4568026720828;12.1792373748313;-8.5186507434809;-5.1658211529604;3.63445116409473;6.69507243252908;6.93357611439695;15.2749760343433;-23.9366524887053;5.65728083164068;12.1662076792726;11.4522899867705;17.4555910219705;-0.887305064267119;-14.4955821216717;3.25047705526924;-20.8094190141165;0.114962842950631;-7.5800714919377;-6.95782383850673;-6.63527046569073;7.65470662601443;-1.57328720335303;5.87694045785571;2.55016700829251;23.1382872421027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "182845.684000772;126768.436978529;175410.857505465;351896.375237009;250011.366675646;235288.248622309;201331.889437359;128760.658443219;471101.541338619;314112.194332511;247693.159108323;240412.621005481;266366.756339549;481772.819264422;365832.442951288;147728.052092889;225961.049117384;384056.437272476;331961.770008873;260353.962250926;259991.796842404;216736.112601651;192879.282451466;425583.40454401;257004.328897637;142216.531321318;146777.352101793;431824.411875858;125164.279676538;183936.585105284;271739.956035149;137972.757310676;295962.257169285;138103.103429144;354846.78306222;124239.501346763;289849.383914011;159381.0348265;200992.815187158;174030.502036349;138493.178828938;118541.518757149;224677.189319721;248598.603262986;136657.412304238;266842.123967964;212237.927738795;161491.676465146;243816.288541918;293762.779853603;280359.317608101;114104.634856516;197656.202354388;228758.025663559;188880.96989154;191318.77804274;290476.816982199;243459.597163946;193803.456182851;171216.445666885;207938.591476922;156831.885168717;312240.597074702;196861.647715794;268985.684030997;147936.599168233;287206.061684805;174834.272800223;105097.78620794;271056.752821149;418876.602782335;224395.817030406;298315.507122516;176263.896863124;190154.266350401;172690.272953358;308063.312106525;373256.454975272;191402.345685898;222140.390878798;175520.115789166;356132.959956617;170517.149332823;105630.538255944;163215.00618337;142408.372751912;258945.515749743;187613.340812676;261508.654927956;178466.858613253;202374.70220313;167503.345310519;257393.86881677;237800.83680689;131518.093220832;137074.801317591;223917.900884436;221108.137490898;341992.602050178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
"162" "BEST" 3 3 1 1 1 1 0.9 0.946666666666667 0.76 0.727119784407696 0.88 0.9 0.8 0.655610068107186 "x1;x2;x3" "0.862710455076228;-3.77154696306134;-0.886379705170662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "0.512997504290147;0.882600439786853;0.422009577473835;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
"163" "CFS" 1 1 0.986666666666667 1 0.333333333333333 0.573462344363328 0.89 0.96 0.68 0.692820323027551 0.81 0.85 0.65 0.461880215351701 "x2" "NA;-3.34292821413611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.787517549808754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
"164" "CHI2" 1 1 0.986666666666667 1 0.333333333333333 0.573462344363328 0.89 0.96 0.68 0.692820323027551 0.81 0.85 0.65 0.461880215351701 "x2" "NA;-3.34292821413611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.787517549808754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
"165" "CONS" 1 1 0.986666666666667 1 0.333333333333333 0.573462344363328 0.89 0.96 0.68 0.692820323027551 0.81 0.85 0.65 0.461880215351701 "x2" "NA;-3.34292821413611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.787517549808754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
"166" "IG" 1 1 0.986666666666667 1 0.333333333333333 0.573462344363328 0.89 0.96 0.68 0.692820323027551 0.81 0.85 0.65 0.461880215351701 "x2" "NA;-3.34292821413611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.787517549808754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
"167" "IGR" 1 1 0.986666666666667 1 0.333333333333333 0.573462344363328 0.89 0.96 0.68 0.692820323027551 0.81 0.85 0.65 0.461880215351701 "x2" "NA;-3.34292821413611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "NA;0.787517549808754;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA" "faible" "desequilibre" 150
